"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,746.0175,0.0027246,46.4477,9.4889,47.4364,
1,752.3209,0.016406,51.4036,0.03871,51.4041,
2,736.7739,0.029583,50.5871,0.00036571,50.5871,
3,736.6608,0.042021,50.5803,3.3948e-08,50.5803,
4,736.6608,0.055138,50.5803,1.7764e-15,50.5803,
5,736.6608,0.069637,50.5803,1.9984e-15,50.5803,
6,736.6608,0.082057,50.5803,8.8818e-16,50.5803,
7,736.6608,0.094413,50.5803,1.7764e-15,50.5803,
8,736.6608,0.10488,50.5803,1.7764e-15,50.5803,
9,736.6608,0.11565,50.5803,1.7764e-15,50.5803,
10,736.6608,0.1287,50.5803,1.3323e-15,50.5803,
11,736.6608,0.14121,50.5803,8.8818e-16,50.5803,
12,736.6608,0.15407,50.5803,1.3323e-15,50.5803,
13,736.6608,0.16672,50.5803,8.8818e-16,50.5803,
14,736.6608,0.18,50.5803,1.3323e-15,50.5803,
15,736.6608,0.19351,50.5803,8.8818e-16,50.5803,
16,736.6608,0.20755,50.5803,8.8818e-16,50.5803,
17,736.6608,0.22099,50.5803,8.8818e-16,50.5803,
18,736.6608,0.23128,50.5803,8.8818e-16,50.5803,
19,736.6608,0.24172,50.5803,8.8818e-16,50.5803,
20,736.6608,0.25177,50.5803,8.8818e-16,50.5803,
21,736.6608,0.26179,50.5803,8.8818e-16,50.5803,
22,736.6608,0.2717,50.5803,8.8818e-16,50.5803,
23,736.6608,0.28187,50.5803,8.8818e-16,50.5803,
24,736.6608,0.29382,50.5803,8.8818e-16,50.5803,
25,736.6608,0.30443,50.5803,8.8818e-16,50.5803,
26,736.6608,0.3136,50.5803,8.8818e-16,50.5803,
27,736.6608,0.33103,50.5803,8.8818e-16,50.5803,
28,736.6608,0.34139,50.5803,8.8818e-16,50.5803,
29,736.6608,0.35158,50.5803,6.6613e-16,50.5803,
30,736.6608,0.36294,50.5803,8.8818e-16,50.5803,
31,736.6608,0.3755,50.5803,8.8818e-16,50.5803,
32,736.6608,0.38798,50.5803,8.8818e-16,50.5803,
33,736.6608,0.40047,50.5803,8.8818e-16,50.5803,
34,736.6608,0.41303,50.5803,4.4409e-16,50.5803,
35,736.6608,0.42557,50.5803,4.4409e-16,50.5803,
36,736.6608,0.4375,50.5803,8.8818e-16,50.5803,
37,736.6608,0.45044,50.5803,8.8818e-16,50.5803,
38,736.6608,0.46288,50.5803,8.8818e-16,50.5803,
39,736.6608,0.475,50.5803,4.4409e-16,50.5803,
40,736.6608,0.48772,50.5803,4.4409e-16,50.5803,
41,736.6608,0.50021,50.5803,4.4409e-16,50.5803,
