"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,49.2954,15.8822,5.2484e-05,NaN,NaN,NaN,NaN,1,16.2677,3.0428,2.4069,
1,36.6666,8.0274,0.043932,6.5475e-08,0,3.9863,1,5.1202,8.5241,2.8628,1.5116,
2,37.0648,10.3002,0.090278,2.283e-08,0,3.3594,1,5.1202,10.3399,0.86698,0.56323,
3,35.4301,5.8061,0.14008,4.7004e-09,0,0.80243,1,5.1202,5.8886,0.81798,0.68095,
4,34.7381,4.0956,0.18498,4.7731e-08,0,2.3394,1,5.1202,4.2576,1.1523,0.65621,
5,32.9302,2.3089,0.19315,0.81,0,2.0603,1,5.1202,2.4926,0.70721,0.6626,
6,32.5369,2.1365,0.26031,2.7756e-09,0,0.3222,1,5.1202,2.3494,0.73669,0.68949,
7,32.1718,2.0439,0.31144,3.0839e-09,0,0.32475,1,5.1202,2.2813,0.75812,0.71516,
8,31.833,1.676,0.31894,1,0,2.9064,1,5.1202,1.7076,0.2857,0.22234,
9,31.7348,0.93731,0.32617,1,0,0.6672,1,5.1202,0.93768,0.025406,0.015716,
10,31.7408,0.021489,0.33373,1,0,0.14078,1,5.1202,0.021538,0.0010311,0.0010197,
11,31.7415,4.6962e-05,0.34089,1,0,0.011129,1,5.1202,4.7418e-05,6.4043e-06,3.917e-06,
