"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,198.7274,0.0038955,5.5922,9.1695,11.2943,
1,189.6276,0.0068512,15.0468,6.8771,17.1062,
2,175.3505,0.013233,16.4082,6.0175,18.1084,
3,160.6953,0.020964,5.0623,2.7662,7.3573,
4,142.3327,0.026512,5.003,3.3267,7.5762,
5,133.2375,0.034535,10.3248,3.2147,12.2039,
6,113.1374,0.04003,11.36,2.5904,13.1697,
7,102.5406,0.045059,10.2748,4.1888,14.5625,
8,94.5284,0.050214,8.6046,2.3971,10.8809,
9,81.5083,0.055655,6.7592,2.0845,8.8258,
10,75.571,0.061125,6.6089,1.6587,8.1366,
11,73.1896,0.066022,6.635,1.166,7.4885,
12,67.9651,0.071984,2.9871,0.89278,4.0915,
13,62.8428,0.07682,5.0731,1.7327,5.9268,
14,60.2446,0.082488,5.0502,0.95376,5.4729,
15,54.5345,0.087503,3.744,0.87702,4.1251,
16,52.1974,0.092925,2.8743,0.6757,3.2107,
17,51.3063,0.097751,2.5897,0.36269,2.788,
18,48.9665,0.10265,4.1362,0.2373,4.2015,
19,47.0856,0.10796,1.8055,0.35526,1.9484,
20,45.2884,0.11411,3.0099,1.4503,3.3876,
21,43.8941,0.12249,2.8193,1.354,3.1574,
22,44.0762,0.12731,2.4891,0.50211,2.6034,
23,42.521,0.13185,2.0596,0.3703,2.1468,
24,41.6493,0.13693,0.99983,0.3042,1.1365,
25,40.9517,0.14138,0.99814,0.41103,1.1124,
26,40.9667,0.14641,0.98777,0.096363,1.0086,
27,40.5689,0.15102,1.1848,0.25258,1.224,
28,40.5179,0.15537,0.62409,0.070095,0.63653,
29,40.3215,0.16036,0.61389,0.10005,0.62955,
30,40.1369,0.16485,0.79791,0.040119,0.80307,
31,39.9669,0.16973,0.5689,0.026079,0.57192,
32,39.8957,0.17445,0.27584,0.018221,0.2791,
33,39.8645,0.17958,0.22358,0.012124,0.22493,
34,39.8151,0.18482,0.47614,0.00032253,0.47614,
35,39.792,0.18968,0.34785,0.0033493,0.3479,
36,39.7784,0.19496,0.2938,0.0078332,0.29415,
37,39.7687,0.20023,0.25081,0.011918,0.25158,
38,39.7612,0.20594,0.25338,0.012024,0.2542,
39,39.7555,0.21156,0.25599,0.012492,0.25687,
40,39.7493,0.21706,0.21625,0.012587,0.21738,
41,39.7414,0.22241,0.19805,0.010693,0.19917,
42,39.7359,0.22681,0.10124,0.0065777,0.10296,
43,39.6854,0.2312,0.08449,0.00034492,0.084493,
44,39.6848,0.23616,0.066295,0.00045628,0.066299,
45,39.6845,0.2417,0.044678,0.00025124,0.044682,
46,39.6834,0.24647,0.043857,0.00010017,0.043857,
47,39.6832,0.2516,0.039993,7.6713e-05,0.039993,
48,39.6826,0.25605,0.042843,3.457e-05,0.042843,
49,39.6823,0.2615,0.041188,5.7203e-05,0.041189,
50,39.6822,0.26706,0.038862,8.1648e-05,0.038862,
51,39.6821,0.27252,0.03583,9.2048e-05,0.035831,
52,39.6821,0.27776,0.016973,9.9844e-05,0.016974,
53,39.6819,0.2828,0.011715,7.9962e-05,0.011716,
54,39.6815,0.28772,0.0065878,1.6427e-05,0.0065879,
55,39.6814,0.2928,0.0035117,3.3814e-06,0.0035117,
56,39.6814,0.29735,0.0015911,1.6917e-06,0.0015911,
57,39.6814,0.30265,0.0023912,6.0926e-10,0.0023912,
58,39.6814,0.30897,0.0023175,4.4781e-08,0.0023175,
59,39.6814,0.31514,0.0020983,7.545e-08,0.0020983,
60,39.6814,0.32161,0.0018837,1.0023e-07,0.0018837,
61,39.6814,0.32742,0.001688,1.1844e-07,0.001688,
62,39.6814,0.33272,0.0013113,1.8072e-07,0.0013113,
63,39.6814,0.33831,0.0010343,1.9345e-07,0.0010343,
64,39.6814,0.34313,0.00058844,2.3287e-07,0.00058844,
65,39.6814,0.34764,0.00017572,1.4468e-07,0.00017572,
66,39.6814,0.35211,0.00014139,5.4099e-09,0.00014139,
67,39.6814,0.3565,2.4964e-05,1.2539e-09,2.4964e-05,
68,39.6814,0.3631,1.3062e-05,1.2554e-10,1.3062e-05,
69,39.6814,0.36834,1.9694e-05,5.9473e-11,1.9694e-05,
70,39.6814,0.37348,1.105e-05,8.8818e-16,1.105e-05,
71,39.6814,0.37887,9.1844e-06,1.5068e-12,9.1844e-06,
72,39.6814,0.38381,4.3858e-06,3.3342e-12,4.3858e-06,
73,39.6814,0.38983,2.7765e-06,1.7764e-15,2.7765e-06,
74,39.6814,0.39504,1.755e-06,8.8818e-16,1.755e-06,
75,39.6814,0.40021,9.2886e-07,2.6645e-15,9.2886e-07,
76,39.6814,0.40544,7.0961e-07,2.6645e-15,7.0961e-07,
77,39.6814,0.4115,6.1948e-07,2.6645e-15,6.1948e-07,
78,39.6814,0.41723,3.086e-07,4.885e-15,3.086e-07,
79,39.6814,0.42247,1.4196e-08,3.7748e-15,1.4196e-08,
80,39.6814,0.42713,1.0236e-08,1.7764e-15,1.0236e-08,
81,39.6814,0.43187,4.8625e-09,8.8818e-16,4.8625e-09,
