"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,402.4528,0.0024316,46.3664,6.2396,46.8677,
1,403.5742,0.01664,43.264,0.021304,43.2641,
2,399.3199,0.029524,42.9271,0.00011264,42.9271,
3,399.3034,0.04159,42.9258,3.2009e-09,42.9258,
4,399.3034,0.053779,42.9258,1.7764e-15,42.9258,
5,399.3034,0.065672,42.9258,2.6645e-15,42.9258,
6,399.3034,0.078957,42.9258,1.7764e-15,42.9258,
7,399.3034,0.089175,42.9258,1.7764e-15,42.9258,
8,399.3034,0.10129,42.9258,1.7764e-15,42.9258,
9,399.3034,0.11322,42.9258,8.8818e-16,42.9258,
10,399.3034,0.12389,42.9258,1.7764e-15,42.9258,
11,399.3034,0.13568,42.9258,1.7764e-15,42.9258,
12,399.3034,0.14587,42.9258,8.8818e-16,42.9258,
13,399.3034,0.15709,42.9258,4.4409e-16,42.9258,
14,399.3034,0.16806,42.9258,8.8818e-16,42.9258,
15,399.3034,0.17885,42.9258,8.8818e-16,42.9258,
16,399.3034,0.19076,42.9258,1.7764e-15,42.9258,
17,399.3034,0.20181,42.9258,8.8818e-16,42.9258,
18,399.3034,0.21168,42.9258,8.8818e-16,42.9258,
19,399.3034,0.22306,42.9258,8.8818e-16,42.9258,
20,399.3034,0.23565,42.9258,8.8818e-16,42.9258,
21,399.3034,0.24581,42.9258,4.4409e-16,42.9258,
22,399.3034,0.25653,42.9258,4.4409e-16,42.9258,
23,399.3034,0.26769,42.9258,4.4409e-16,42.9258,
24,399.3034,0.27984,42.9258,4.4409e-16,42.9258,
25,399.3034,0.29198,42.9258,4.4409e-16,42.9258,
26,399.3034,0.30434,42.9258,8.8818e-16,42.9258,
27,399.3034,0.31675,42.9258,8.8818e-16,42.9258,
28,399.3034,0.32709,42.9258,4.4409e-16,42.9258,
29,399.3034,0.3379,42.9258,4.4409e-16,42.9258,
30,399.3034,0.35014,42.9258,4.4409e-16,42.9258,
31,399.3034,0.36159,42.9258,8.8818e-16,42.9258,
32,399.3034,0.37166,42.9258,4.4409e-16,42.9258,
33,399.3034,0.38177,42.9258,4.4409e-16,42.9258,
34,399.3034,0.39108,42.9258,4.4409e-16,42.9258,
35,399.3034,0.39995,42.9258,4.4409e-16,42.9258,
36,399.3034,0.40875,42.9258,4.4409e-16,42.9258,
37,399.3034,0.41786,42.9258,4.4409e-16,42.9258,
38,399.3034,0.42958,42.9258,4.4409e-16,42.9258,
39,399.3034,0.44256,42.9258,4.4409e-16,42.9258,
40,399.3034,0.45498,42.9258,4.4409e-16,42.9258,
41,399.3034,0.46505,42.9258,8.8818e-16,42.9258,
42,399.3034,0.47744,42.9258,8.8818e-16,42.9258,
43,399.3034,0.48984,42.9258,8.8818e-16,42.9258,
44,399.3034,0.50229,42.9258,8.8818e-16,42.9258,
45,399.3034,0.51356,42.9258,4.4409e-16,42.9258,
46,399.3034,0.52439,42.9258,4.4409e-16,42.9258,
47,399.3034,0.53512,42.9258,8.8818e-16,42.9258,
48,399.3034,0.54512,42.9258,8.8818e-16,42.9258,
49,399.3034,0.55524,42.9258,2.2204e-16,42.9258,
50,399.3034,0.56718,42.9258,4.4409e-16,42.9258,
51,399.3034,0.57782,42.9258,8.8818e-16,42.9258,
52,399.3034,0.58896,42.9258,8.8818e-16,42.9258,
53,399.3034,0.59872,42.9258,8.8818e-16,42.9258,
54,399.3034,0.6084,42.9258,8.8818e-16,42.9258,
55,399.3034,0.61933,42.9258,8.8818e-16,42.9258,
56,399.3034,0.63114,42.9258,8.8818e-16,42.9258,
57,399.3034,0.64156,42.9258,8.8818e-16,42.9258,
58,399.3034,0.65201,42.9258,8.8818e-16,42.9258,
59,399.3034,0.6641,42.9258,8.8818e-16,42.9258,
60,399.3034,0.67519,42.9258,8.8818e-16,42.9258,
61,399.3034,0.68652,42.9258,2.2204e-16,42.9258,
62,399.3034,0.69709,42.9258,2.2204e-16,42.9258,
63,399.3034,0.71013,42.9258,8.8818e-16,42.9258,
64,399.3034,0.72039,42.9258,8.8818e-16,42.9258,
65,399.3034,0.73352,42.9258,2.2204e-16,42.9258,
66,399.3034,0.7471,42.9258,2.2204e-16,42.9258,
67,399.3034,0.76072,42.9258,8.8818e-16,42.9258,
68,399.3034,0.76969,42.9258,8.8818e-16,42.9258,
69,399.3034,0.77987,42.9258,2.2204e-16,42.9258,
70,399.3034,0.79185,42.9258,2.2204e-16,42.9258,
71,399.3034,0.80403,42.9258,8.8818e-16,42.9258,
72,399.3034,0.81626,42.9258,8.8818e-16,42.9258,
73,399.3034,0.8258,42.9258,2.2204e-16,42.9258,
74,399.3034,0.839,42.9258,2.2204e-16,42.9258,
75,399.3034,0.85208,42.9258,8.8818e-16,42.9258,
76,399.3034,0.86354,42.9258,8.8818e-16,42.9258,
77,399.3034,0.87361,42.9258,2.2204e-16,42.9258,
78,399.3034,0.88386,42.9258,2.2204e-16,42.9258,
79,399.3034,0.89587,42.9258,8.8818e-16,42.9258,
80,399.3034,0.90549,42.9258,8.8818e-16,42.9258,
81,399.3034,0.91566,42.9258,2.2204e-16,42.9258,
82,399.3034,0.92587,42.9258,2.2204e-16,42.9258,
83,399.3034,0.93654,42.9258,8.8818e-16,42.9258,
84,399.3034,0.94732,42.9258,8.8818e-16,42.9258,
85,399.3034,0.9579,42.9258,8.8818e-16,42.9258,
86,399.3034,0.96768,42.9258,8.8818e-16,42.9258,
87,399.3034,0.9799,42.9258,8.8818e-16,42.9258,
88,399.3034,0.98926,42.9258,8.8818e-16,42.9258,
89,399.3034,0.99836,42.9258,8.8818e-16,42.9258,
90,399.3034,1.0081,42.9258,8.8818e-16,42.9258,
91,399.3034,1.0205,42.9258,8.8818e-16,42.9258,
92,399.3034,1.0341,42.9258,8.8818e-16,42.9258,
93,399.3034,1.0457,42.9258,8.8818e-16,42.9258,
94,399.3034,1.0566,42.9258,8.8818e-16,42.9258,
95,399.3034,1.067,42.9258,8.8818e-16,42.9258,
96,399.3034,1.0793,42.9258,8.8818e-16,42.9258,
97,399.3034,1.0893,42.9258,8.8818e-16,42.9258,
98,399.3034,1.1006,42.9258,8.8818e-16,42.9258,
99,399.3034,1.1134,42.9258,8.8818e-16,42.9258,
100,399.3034,1.1241,42.9258,8.8818e-16,42.9258,
101,399.3034,1.1334,42.9258,8.8818e-16,42.9258,
102,399.3034,1.1451,42.9258,8.8818e-16,42.9258,
103,399.3034,1.1551,42.9258,8.8818e-16,42.9258,
104,399.3034,1.1666,42.9258,8.8818e-16,42.9258,
105,399.3034,1.1789,42.9258,8.8818e-16,42.9258,
106,399.3034,1.188,42.9258,8.8818e-16,42.9258,
107,399.3034,1.1978,42.9258,8.8818e-16,42.9258,
108,399.3034,1.2073,42.9258,8.8818e-16,42.9258,
109,399.3034,1.2204,42.9258,8.8818e-16,42.9258,
110,399.3034,1.2325,42.9258,8.8818e-16,42.9258,
111,399.3034,1.2422,42.9258,8.8818e-16,42.9258,
112,399.3034,1.2555,42.9258,8.8818e-16,42.9258,
113,399.3034,1.2665,42.9258,8.8818e-16,42.9258,
114,399.3034,1.2785,42.9258,8.8818e-16,42.9258,
115,399.3034,1.2915,42.9258,8.8818e-16,42.9258,
