"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,223.5535,0.0039287,6.8234,8.9895,11.5432,
1,207.1387,0.0078726,7.4103,7.8658,11.085,
2,171.2942,0.021869,4.5545,1.9036,6.2047,
3,155.4796,0.031424,5.3388,2.1508,6.9438,
4,144.6205,0.041548,12.9621,3.2055,14.5514,
5,132.9006,0.05083,18.5887,4.5014,21.0317,
6,100.3251,0.060193,15.5124,3.5167,17.2201,
7,86.4045,0.069591,15.7258,2.9219,17.0692,
8,85.7957,0.078533,10.085,2.2258,11.7731,
9,70.7836,0.088021,8.2683,1.7807,9.829,
10,67.6991,0.097001,13.3088,2.4324,14.2201,
11,59.7455,0.10646,9.1023,1.3292,9.6808,
12,54.6727,0.11679,6.6339,1.0334,7.1716,
13,52.4492,0.12533,5.5415,0.94958,5.9699,
14,46.1344,0.1347,4.0034,0.71377,4.4211,
15,43.4261,0.14369,4.7068,1.3227,5.4184,
16,41.7837,0.15267,5.7751,1.2984,6.3048,
17,35.6261,0.16146,3.3803,0.83855,3.8337,
18,34.5767,0.17022,4.0762,0.53568,4.2959,
19,33.4857,0.17864,3.548,0.62012,3.7363,
20,33.5142,0.18787,3.5873,0.3756,3.699,
21,32.5099,0.19715,1.9014,0.35005,2.0749,
22,30.8078,0.2058,3.8835,0.25284,3.9414,
23,29.3563,0.216,1.9862,0.23508,2.0614,
24,28.9279,0.2246,2.264,0.19567,2.3068,
25,27.6023,0.23358,3.1233,0.1628,3.1439,
26,27.2325,0.24231,1.2035,0.12032,1.2379,
27,26.4423,0.25121,1.3275,0.088521,1.35,
28,25.9599,0.26021,1.2425,0.11128,1.2742,
29,25.2268,0.26895,1.1168,0.24701,1.2369,
30,24.7725,0.27721,2.2133,0.37043,2.3414,
31,23.9792,0.28618,1.3916,0.31262,1.549,
32,23.8074,0.2942,3.5658,0.33394,3.6191,
33,22.7394,0.303,1.0712,0.18073,1.138,
34,22.2593,0.31222,0.74138,0.11038,0.79674,
35,21.8038,0.32114,0.58271,0.072189,0.61064,
36,21.5099,0.33086,0.54334,0.052299,0.55834,
37,21.3049,0.34014,0.41935,0.076343,0.43697,
38,21.1841,0.34888,0.70646,0.095637,0.72267,
39,21.04,0.35754,0.62391,0.12325,0.65115,
40,20.9252,0.36658,0.76256,0.0077888,0.76272,
41,20.869,0.37506,0.32489,0.023409,0.32595,
42,20.8215,0.38456,0.23745,0.014258,0.2382,
43,20.7981,0.39293,0.22046,0.0075132,0.22075,
44,20.7875,0.40279,0.25873,0.0025413,0.25875,
45,20.7824,0.41072,0.097325,0.0025058,0.097385,
46,20.7828,0.4197,0.13444,0.00096753,0.13446,
47,20.7761,0.42793,0.059316,0.0010486,0.059335,
48,20.7745,0.43663,0.068688,0.00053557,0.068694,
49,20.7743,0.44525,0.03144,0.0002751,0.031443,
50,20.7732,0.45329,0.022383,0.00015616,0.022384,
51,20.773,0.46184,0.019809,7.8438e-05,0.019809,
52,20.773,0.46991,0.020532,2.2201e-05,0.020532,
53,20.7729,0.47787,0.0099045,1.5731e-05,0.0099046,
54,20.7728,0.48645,0.009126,1.0012e-05,0.0091261,
55,20.7728,0.49529,0.0051822,4.7746e-06,0.0051822,
56,20.7728,0.50391,0.0044341,4.4148e-06,0.0044341,
57,20.7728,0.51188,0.0036197,3.0328e-06,0.0036197,
58,20.7728,0.52003,0.0065573,1.2369e-06,0.0065573,
59,20.7728,0.52888,0.001655,7.2868e-07,0.001655,
60,20.7728,0.53707,0.0032108,3.263e-07,0.0032108,
61,20.7728,0.54621,0.0010388,2.1958e-07,0.0010388,
62,20.7728,0.5548,0.0010021,1.7341e-07,0.0010021,
63,20.7728,0.56308,0.00065623,1.7455e-07,0.00065623,
64,20.7728,0.57114,0.0012424,9.3059e-08,0.0012424,
65,20.7728,0.57899,0.00091409,6.6031e-08,0.00091409,
66,20.7728,0.58821,0.0013581,3.6073e-12,0.0013581,
67,20.7728,0.59668,0.00055488,2.5629e-08,0.00055488,
68,20.7728,0.60482,0.00067931,1.8926e-08,0.00067931,
69,20.7728,0.61295,0.00056444,2.9616e-08,0.00056444,
70,20.7728,0.6214,0.00026601,1.3719e-08,0.00026601,
71,20.7728,0.63021,0.00013897,7.3498e-09,0.00013897,
72,20.7728,0.6382,0.0001661,4.3756e-09,0.0001661,
73,20.7728,0.64711,4.2501e-05,2.2774e-09,4.2501e-05,
74,20.7728,0.6549,5.8579e-05,2.6249e-10,5.8579e-05,
75,20.7728,0.66372,4.031e-05,4.3451e-10,4.031e-05,
76,20.7728,0.67223,2.273e-05,2.3335e-10,2.273e-05,
77,20.7728,0.68022,1.5219e-05,5.0902e-11,1.5219e-05,
78,20.7728,0.68824,1.014e-05,4.5612e-11,1.014e-05,
79,20.7728,0.69681,8.9895e-06,2.3655e-11,8.9895e-06,
80,20.7728,0.70483,7.9361e-06,7.7733e-12,7.9361e-06,
81,20.7728,0.713,2.3231e-06,1.7384e-12,2.3231e-06,
82,20.7728,0.72214,9.5197e-07,6.2372e-13,9.5197e-07,
