"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,180.4031,21.1598,7.174e-05,NaN,NaN,NaN,NaN,1,21.6538,4.4803,2.7586,
1,115.4487,16.6422,0.10585,1.2133e-08,0,6.812,0,1,18.0158,6.46,4.4421,
2,62.1637,12.9429,0.20156,2.5366e-08,0,8.601,0,1,14.0409,5.4432,2.7259,
3,53.8275,12.743,0.29861,2.283e-08,0,3.3149,0,1,14.5698,6.1536,4.8109,
4,52.4094,12.7775,0.39906,1.3481e-08,0,1.349,1,1,14.881,6.4845,5.2505,
5,52.4107,12.6929,0.49623,7.3875e-07,0,0.53762,1,1,14.8017,6.4475,5.2492,
6,55.1961,11.0402,0.59101,1.521e-07,0,4.6375,1,1,12.4736,5.8055,2.9101,
7,51.5574,10.5321,0.69623,2.8185e-08,0,2.9731,1,1,12.7292,7.0461,4.1272,
8,51.4345,10.5132,0.78976,8.8447e-09,0,0.36538,1,1,12.7324,7.07,4.1675,
9,50.7984,10.4394,0.89833,1.0919e-08,0,0.83327,1,1,12.8528,7.3697,4.3743,
10,39.7934,7.2674,0.95005,0.25419,0,3.5435,1,1,13.584,10.5324,7.5454,
11,31.7497,2.2487,1.0041,1,0,4.0968,1,1,3.7942,3.0121,1.7639,
12,31.7609,0.1736,1.0562,1,0,1.2441,1,1,0.36431,0.24235,0.22587,
13,31.9007,0.020613,1.1061,1,0,0.15332,1,1,0.020948,0.0037032,0.0020871,
14,31.8996,0.0017403,1.1529,1,0,0.012938,1,1,0.0017413,4.5484e-05,4.1398e-05,
15,31.8996,0.00015493,1.2023,1,0,0.0009817,1,1,0.00015493,2.7562e-07,2.2309e-07,
16,31.8996,1.4152e-05,1.2488,1,0,9.0472e-05,1,1,1.4152e-05,2.2994e-09,1.9261e-09,
17,31.8996,1.2939e-06,1.2944,1,0,8.2799e-06,1,1,1.2939e-06,1.4107e-11,1.3018e-11,
18,31.8996,1.1832e-07,1.341,1,0,7.5719e-07,1,1,1.1832e-07,1.9952e-11,1.2528e-11,
19,31.8996,1.0819e-08,1.3868,1,0,6.9239e-08,1,1,1.0819e-08,1.2823e-11,6.8865e-12,
20,31.8996,9.88e-10,1.4334,1,0,6.3301e-09,1,1,9.8802e-10,4.4014e-12,3.5458e-12,
