"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,3.009,2.7408,126.9949,1,26.8477,26.5638,
1,0.29694,11.8261,3.3333,1.8302,1.3532,37.9878,0.83018,2.076,0.43908,
2,0.6233,6.2878,3.3333,0.26251,0.15828,35.368,0.056328,0.47485,0.39197,
3,0.95227,5.6737,3.3333,0.13278,0.085068,33.5594,0.49894,1.2928,1.2855,
4,1.4801,7.3575,11.1111,0.16401,0.1045,33.5631,0.31935,0.18082,0.06141,
5,1.6031,0.10076,11.1111,0.00017902,0.00010883,33.5833,0.31892,0.00027318,0.0002027,
6,1.6128,3.167e-05,11.1111,2.2551e-06,2.1283e-06,33.5833,0.31889,8.7282e-05,8.723e-05,
7,1.6201,9.9724e-07,11.1111,9.0788e-07,5.9724e-07,33.5833,0.31889,9.8781e-05,9.8776e-05,
8,1.6361,4.0424e-05,11.1111,3.6885e-07,1.9733e-07,33.5833,0.31888,5.6651e-05,5.665e-05,
9,1.6543,2.792e-05,11.1111,1.4239e-07,1.1084e-07,33.5833,0.31889,2.3858e-05,2.3857e-05,
10,1.6566,0,37.037,1.4239e-07,1.1084e-07,33.5833,0.31889,2.1572e-05,2.1571e-05,
11,1.6802,7.0231e-06,37.037,5.929e-08,5.6583e-08,33.5833,0.31889,1.3823e-05,1.3823e-05,
12,1.6882,4.8673e-08,123.4568,5.463e-08,5.1001e-08,33.5833,0.31889,1.456e-05,1.4559e-05,
13,1.6993,2.2217e-08,123.4568,1.1161e-08,6.9577e-09,33.5833,0.31889,1.19e-05,1.19e-05,
14,1.7087,1.9354e-08,123.4568,8.6312e-10,4.3361e-10,33.5833,0.31889,1.166e-05,1.166e-05,
15,1.738,1.3684e-05,411.5226,2.6945e-09,2.5579e-09,33.5833,0.31889,4.2667e-06,4.2667e-06,
16,1.7468,1.1339e-09,411.5226,2.4656e-10,1.322e-10,33.5833,0.31889,4.3011e-06,4.3011e-06,
17,1.7551,8.5837e-09,1371.7421,2.8654e-09,1.7954e-09,33.5833,0.31889,6.2389e-06,6.2389e-06,
18,1.7721,1.3107e-09,4572.4737,2.4912e-09,2.0951e-09,33.5833,0.31889,1.919e-05,1.919e-05,
19,1.7832,6.4721e-10,4572.4737,6.5429e-10,4.3784e-10,33.5833,0.31889,9.8571e-06,9.8571e-06,
20,1.7953,8.9131e-11,4572.4737,2.5257e-10,1.3561e-10,33.5833,0.31889,1.1987e-05,1.1987e-05,
21,1.8072,7.8106e-11,4572.4737,1.5846e-10,1.2346e-10,33.5833,0.31889,8.6948e-06,8.6948e-06,
