"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,570.3043,0.0039491,10.1818,3.1572,10.6855,
1,546.5662,0.014895,7.0258,0.31873,7.0512,
2,529.2986,0.025164,9.9627,1.0345,10.243,
3,471.8435,0.044433,7.3022,2.1682,7.8131,
4,453.6008,0.053978,4.2997,2.0884,5.2028,
5,407.1978,0.06603,5.5663,0.6531,5.9408,
6,396.4081,0.076335,5.2275,0.84047,5.718,
7,370.3478,0.088173,9.0288,1.431,9.3576,
8,363.5839,0.097328,6.2403,1.4123,6.7929,
9,345.7593,0.10893,6.9898,2.2663,7.5472,
10,336.794,0.11821,5.2691,2.0717,5.9501,
11,329.7824,0.1282,7.1095,1.8443,7.567,
12,323.8748,0.13895,4.7243,1.6187,5.3376,
13,318.7662,0.15074,5.6977,1.4274,6.2385,
14,317.562,0.16147,7.9116,1.9923,8.5361,
15,314.1583,0.17132,7.5342,2.8151,8.3638,
16,295.0407,0.18342,9.6012,1.7959,9.8599,
17,291.1824,0.19329,5.9241,1.6119,6.2992,
18,287.3594,0.20629,7.021,0.3827,7.06,
19,285.0444,0.21568,5.0644,0.34817,5.1332,
20,283.4696,0.22547,3.611,0.84995,3.823,
21,281.2135,0.23497,3.2426,0.89183,3.5069,
22,279.0527,0.2451,3.2806,0.81659,3.4979,
23,276.0066,0.25587,2.3662,0.64044,2.5814,
24,274.8303,0.26794,2.7012,0.87346,2.917,
25,274.2875,0.27974,3.3876,0.74188,3.5073,
26,271.6284,0.29091,2.844,0.59003,2.9451,
27,269.3023,0.30151,2.9948,0.4587,3.0671,
28,268.4269,0.31069,2.7689,0.41438,2.8388,
29,266.3523,0.31992,2.17,0.33243,2.2358,
30,264.5414,0.32965,1.957,0.25254,2.0271,
31,264.1117,0.33959,2.269,0.4791,2.3883,
32,263.6515,0.34912,2.1845,0.54463,2.3115,
33,263.2586,0.35858,1.9372,0.34795,2.009,
34,261.4394,0.36717,1.8026,0.24985,1.8519,
35,260.541,0.3759,1.5178,0.21445,1.5606,
36,258.7762,0.38521,1.1442,0.1868,1.192,
37,257.8635,0.39453,1.334,0.15043,1.3621,
38,256.7866,0.40345,0.84315,0.079688,0.86454,
39,255.964,0.41417,0.9257,0.084309,0.94107,
40,255.4822,0.42527,0.69392,0.069827,0.70833,
41,255.0246,0.43472,0.84352,0.038008,0.85139,
42,254.8881,0.4431,1.6378,0.17375,1.6502,
43,254.2547,0.45183,1.2265,0.13283,1.236,
44,254.0889,0.46141,1.1962,0.21428,1.2183,
45,253.9717,0.47148,1.2665,0.28214,1.3008,
46,253.8313,0.48358,1.1574,0.29422,1.1988,
47,253.5028,0.4934,1.0759,0.33765,1.1324,
48,252.8866,0.50285,0.99516,0.31027,1.0464,
49,252.3841,0.51277,0.85169,0.24513,0.89181,
50,252.0329,0.52223,0.94478,0.13382,0.9603,
51,251.1735,0.53042,0.96866,0.030832,0.97081,
52,250.7569,0.54019,0.72093,0.020882,0.72266,
53,250.6061,0.5495,0.24641,0.021906,0.25147,
54,250.4323,0.5593,0.47409,0.012307,0.47523,
55,250.2303,0.56738,0.59195,0.010502,0.59226,
56,250.1233,0.57713,0.26926,0.0067691,0.2697,
57,250.0609,0.58951,0.16227,0.0053691,0.16283,
58,250.0233,0.59838,0.19961,0.0033064,0.19985,
59,249.9987,0.6073,0.37281,0.0044388,0.37287,
60,249.9453,0.61597,0.16318,0.0030067,0.16325,
61,249.9274,0.62536,0.082369,0.0023462,0.082479,
62,249.9145,0.63455,0.093173,0.001289,0.093216,
63,249.8943,0.64274,0.15134,0.00048211,0.15134,
64,249.8879,0.6514,0.08162,0.00042817,0.081627,
65,249.8841,0.66067,0.041843,0.00032466,0.041853,
66,249.8829,0.66895,0.040072,0.00023662,0.04008,
67,249.8815,0.67788,0.073973,0.00021044,0.073975,
68,249.8775,0.68708,0.039862,0.00016918,0.039864,
69,249.876,0.69649,0.034532,0.00015413,0.034534,
70,249.8748,0.70538,0.02397,7.8975e-05,0.023971,
71,249.874,0.71379,0.029422,3.406e-05,0.029423,
72,249.8732,0.72239,0.018056,5.1537e-05,0.018057,
73,249.8732,0.73157,0.030495,3.0142e-05,0.030495,
74,249.8728,0.74148,0.014968,1.8945e-05,0.014968,
75,249.8727,0.75039,0.012241,2.1257e-05,0.012241,
76,249.8726,0.75868,0.026011,3.4779e-05,0.026011,
77,249.8722,0.76772,0.019094,1.9871e-05,0.019094,
78,249.8721,0.77641,0.012775,1.5073e-05,0.012775,
79,249.872,0.78491,0.0080395,9.7009e-06,0.0080395,
80,249.8719,0.79434,0.0097923,1.7952e-05,0.0097923,
81,249.8719,0.80349,0.014051,2.4822e-05,0.014051,
82,249.8718,0.81224,0.011747,2.4046e-05,0.011747,
83,249.8717,0.8233,0.011322,2.4039e-05,0.011322,
84,249.8717,0.83319,0.012549,2.6578e-05,0.012549,
85,249.8716,0.84594,0.0061713,2.2388e-05,0.0061713,
86,249.8716,0.86146,0.0066894,1.6594e-05,0.0066895,
87,249.8716,0.87277,0.0065951,1.7087e-05,0.0065951,
88,249.8714,0.8854,0.0071638,1.1604e-06,0.0071638,
89,249.8714,0.89897,0.0063536,2.8318e-06,0.0063536,
90,249.8714,0.91053,0.0063491,3.1809e-06,0.0063491,
91,249.8714,0.92351,0.0034097,5.1949e-07,0.0034097,
92,249.8714,0.93327,0.003443,9.1594e-07,0.003443,
93,249.8714,0.9471,0.0032844,6.1574e-07,0.0032844,
94,249.8714,0.95716,0.0032899,1.0115e-06,0.0032899,
95,249.8714,0.9696,0.003541,8.3178e-07,0.003541,
96,249.8713,0.98104,0.0035793,1.2178e-06,0.0035793,
