"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,49.8163,0.0037562,3.7037,2.2945,4.3983,
1,48.4504,0.0065276,3.7622,2.0077,4.3067,
2,46.2422,0.011059,3.0983,0.50242,3.2025,
3,44.2037,0.013571,3.2914,0.53916,3.3839,
4,43.4415,0.0174,2.0665,0.85492,2.3051,
5,42.2609,0.019075,1.5795,0.84324,1.8727,
6,41.5904,0.021085,1.8548,0.76614,2.0917,
7,36.4859,0.025285,1.8867,0.54095,2.0184,
8,36.4732,0.027723,2.4377,0.50986,2.5393,
9,32.8241,0.028855,2.3836,0.17498,2.3948,
10,32.6162,0.031077,2.0858,0.17095,2.0976,
11,31.4439,0.034522,0.51519,0.045812,0.52196,
12,31.339,0.036349,0.39686,0.051389,0.40608,
13,31.1846,0.037845,0.45462,0.071054,0.4639,
14,31.0707,0.03923,0.68116,0.07712,0.68744,
15,30.9466,0.040375,1.0936,0.089314,1.0983,
16,30.7289,0.041264,1.4775,0.04306,1.4789,
17,30.4762,0.042165,1.4659,0.034673,1.4665,
18,30.4429,0.043662,1.503,0.044285,1.5038,
19,30.4077,0.045475,1.4018,0.053095,1.403,
20,30.1468,0.048421,0.34913,0.039817,0.35185,
21,30.1272,0.050193,0.2888,0.043475,0.29251,
22,29.9937,0.052809,0.2298,0.020229,0.23149,
23,29.9681,0.056208,0.27291,0.023122,0.27431,
24,29.9551,0.057731,0.34019,0.024837,0.34144,
25,29.9203,0.060103,0.49857,0.024377,0.4994,
26,29.8945,0.061658,0.60164,0.025085,0.60248,
27,29.8743,0.06297,0.68415,0.031921,0.68532,
28,29.7118,0.063991,0.56321,0.01809,0.56359,
29,29.5897,0.064927,0.39328,0.0015986,0.39329,
30,29.5791,0.0658,0.095498,0.0027685,0.095563,
31,29.5605,0.066594,0.018156,4.0885e-05,0.018157,
32,29.5601,0.067388,0.006538,1.4734e-05,0.006538,
33,29.5601,0.06824,0.0017119,3.0289e-06,0.0017119,
34,29.56,0.069031,0.0002691,1.6036e-08,0.0002691,
35,29.56,0.069898,3.0463e-05,3.0166e-10,3.0463e-05,
36,29.56,0.070749,1.5686e-06,1.1622e-12,1.5686e-06,
37,29.56,0.071648,6.854e-08,1.1324e-14,6.854e-08,
