,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,6.12e-05
1,0.069474,0.19734000000000002,0.21543,0.070185
2,1.0002,0.29339,0.42946999999999996,0.13865
3,1.0919,0.42917,0.6744899999999999,0.20978000000000002
4,1.6724,0.57733,0.98829,0.2732
5,1.8585,0.83349,1.4086,0.33715
6,2.0271,1.1731,1.9095,0.40345
7,2.1804,1.615,2.4755,0.56805
8,2.3085,2.1011,2.9727,0.76379
9,2.443,2.5939,3.6511,0.93826
10,2.5937,3.5138,4.3444,1.1213
11,2.7361,4.4168,4.9239,1.3103
12,2.8744,5.26,5.5569,1.6376
13,3.0181,6.1287,6.1694,1.804
14,3.1751,7.0261,6.8233,1.9741
15,3.3307,7.9364,7.4198,2.1326
16,3.4594,8.7961,8.0999,2.3017
17,3.5749,9.7537,8.826,2.45
18,3.7053,10.7718,9.5442,2.525
19,3.8463,11.7163,10.207,2.665
20,3.9865,12.6721,10.8186,2.8066
21,4.1252,13.5597,10.943,2.9739
22,4.2681,14.4534,11.6231,3.1138
23,4.3976,14.8125,11.7598,3.2707
24,4.5347,14.9722,11.8974,3.4117
25,4.6743,15.1041,12.0235,3.5563
26,4.8083,15.3143,12.1631,3.6299
27,4.922,15.4343,12.3035,3.6889999999999996
28,5.0362,15.5857,12.439,3.8398
29,5.1217,15.6682,12.5784,3.9963
30,5.2012,15.8511,12.7072,4.1484
31,5.284,15.9595,12.763,4.3083
32,5.309,15.9766,12.7825,4.4637
33,5.4051,15.9944,12.8032,4.6088
34,5.4342,16.016,12.8223,4.7609
35,5.4472,16.0349,12.8405,4.9082
36,5.5198,16.0525,12.8808,5.0607
37,5.5311,16.0685,12.9,5.2169
38,5.5435,16.0856,12.9286,5.3785
39,5.5572,16.1004,12.9473,5.4453
40,5.5732,16.1154,12.9639,5.5113
41,5.5899,16.1316,12.9808,5.5921
42,5.6069,16.1469,12.9985,5.7434
43,5.6242,16.1623,13.0163,5.8938
44,5.641,16.1777,13.0345,6.0441
45,5.6601,16.1934,13.065,6.1898
46,5.6805,16.2093,13.0816,6.341
47,5.7,16.2257,13.0998,6.4908
48,5.73,16.2425,13.1178,6.6393
49,5.7621,16.2589,13.1365,6.7829999999999995
50,5.7935,16.277,13.1532,6.9692
51,5.8238,16.2943,13.172,7.1547
52,5.8554,16.313,13.1898,7.3162
53,5.8871,16.3342,13.2081,7.4715
54,5.9174,16.357,13.2241,7.6303
55,5.9482,16.3732,13.2424,7.7781
56,5.9815,16.3889,13.2595,7.9309
57,6.0128,16.4057,13.2776,8.0925
58,6.0443,16.4233,13.293,8.2614
59,6.0788,16.4385,13.3103,8.4373
60,6.1143,16.4553,13.3274,8.6162
61,6.1509,16.4711,13.3444,8.7894
62,6.1872,16.4854,13.3623,8.9376
63,6.218999999999999,16.5022,13.3783,9.1021
64,6.2511,16.5181,13.399000000000001,9.2618
65,6.2838,16.534000000000002,13.4168,9.4009
66,6.3171,16.5487,13.4356,9.5427
67,6.3502,16.5719,13.4579,9.6884
68,6.3833,16.5955,13.478,9.8388
69,6.4148,16.6118,13.495999999999999,9.9786
