,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,2.6105e-05
1,0.052974,0.16268,1.1549,0.083037
2,0.15473,0.22053000000000003,1.5144,0.15645
3,0.28657,0.29581999999999997,1.7378,0.2367
4,0.38928,0.40874,2.91,0.31419
5,0.46696000000000004,0.54795,4.0471,0.38695
6,0.55918,0.75873,5.1673,0.45753
7,0.64274,1.0562,6.3307,0.5375
8,0.73875,1.3902,6.8566,0.6160399999999999
9,0.8391,1.7937,7.5037,0.69726
10,0.92574,2.2767,8.1322,0.77598
11,1.06,2.6944,8.8269,0.8464799999999999
12,1.1994,3.1405,9.4528,0.9214
13,1.3423,3.6328,9.9723,0.9940700000000001
14,1.4981,4.1754,10.4776,1.0703
15,1.6358,4.7263,11.0339,1.1507
16,1.771,5.1093,11.5308,1.2215
17,1.9139,5.4287,12.0426,1.2967
18,2.0475,5.4937,12.4799,1.3738
19,2.1727,5.7895,12.7158,1.4524
20,2.2817,5.852,12.8225,1.5324
21,2.3976,5.9183,12.9259,1.6119
22,2.5045,5.9849,13.0283,1.6883
23,2.6104,6.0487,13.1347,1.7617
24,2.6939,6.1138,13.2365,1.837
25,2.7633,6.1816,13.3376,1.9108
26,2.8251,6.2428,13.4349,1.9871
27,2.8792,6.2961,13.5376,2.0644
28,2.9304,6.3508,13.6399,2.134
29,2.9809,6.406000000000001,13.7454,2.2038
30,3.031,6.4614,13.8428,2.2766
31,3.0558,6.5131,13.9328,2.3552
32,3.1206,6.5327,13.9554,2.4307
33,3.1326,6.5525,13.9806,2.5189
34,3.1522,6.5703,14.0012,2.5935
35,3.1654,6.5893,14.0263,2.668
36,3.1785,6.6061,14.0461,2.7387
37,3.193,6.6254,14.0713,2.8147
38,3.2078,6.644,14.0911,2.8871
39,3.2206,6.6632,14.1168,2.9608
40,3.2338,6.6791,14.1386,3.0349
41,3.2491,6.6988,14.1627,3.1109
42,3.2649,6.7161,14.182,3.1865
43,3.2821,6.7355,14.2063,3.2667
44,3.3,6.7538,14.2265,3.3432
45,3.3183,6.7709,14.2516,3.4138
46,3.3359,6.7886,14.2729,3.4891
47,3.3592,6.8072,14.2953,3.5686
48,3.384,6.8239,14.3158,3.6395
49,3.405,6.8436,14.3387,3.7165
50,3.4251,6.8598,14.3597,3.793
51,3.4447,6.8777,14.3824,3.87
52,3.4658,6.8966,14.4033,3.9452
53,3.4873,6.9153,14.4257,4.0174
54,3.5199,6.935,14.4465,4.0973
55,3.5529,6.9529,14.4684,4.1752
56,3.5876,6.9715,14.4899,4.2473
57,3.6219,6.9879999999999995,14.5107,4.3186
58,3.6575,7.0072,14.532,4.3888
59,3.6945,7.0249,14.5534,4.4611
60,3.7279,7.0437,14.575,4.5338
61,3.761,7.0589,14.5962,4.6109
62,3.7958,7.0778,14.6177,4.6858
63,3.8286,7.0955,14.6392,4.7615
64,3.8607,7.114,14.6607,4.837
65,3.8949,7.2951,14.6815,4.9108
66,3.9279,7.3139,14.7045,4.9836
67,3.9615,7.3289,14.7247,5.0622
68,3.9956,7.3484,14.7468,5.1356
69,4.0282,7.3661,14.7678,5.2136
70,4.0611,7.3846,14.7894,5.2905
71,4.0955,7.4013,14.8114,5.3621
72,4.13,7.421,14.8314,5.4322
73,4.1639,7.4381,14.8546,5.5111
74,4.1983,7.4585,14.876,5.5869
75,4.2308,7.4779,14.8981,5.6643
76,4.2651,7.4976,14.9202,5.7346
77,4.2993,7.5159,14.9406,5.8111
78,4.3319,7.535,14.9635,5.8856
79,4.3645,7.5508,15.0448,5.9609
80,4.3991,7.5695,15.0652,6.0334
81,4.4311,7.5864,15.0908,6.1091
82,4.4649,7.605,15.1107,6.1944
83,4.4988,7.6227,15.1331,6.2759
84,4.5312,7.6414,15.1544,6.3525
85,4.5633,7.6571,15.1771,6.4226
86,4.5982,7.6753,15.1964,6.4957
87,4.6315,7.6925,15.219000000000001,6.567
88,4.6634,7.7112,15.2402,6.6403
89,4.6979,7.7282,15.2626,6.7137
90,4.7306,7.7501,15.2818,6.7875
91,4.7639,7.7675,15.3042,6.8608
92,4.7981,7.787000000000001,15.3254,6.9309
