,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,2.9373e-05
1,1.3578,0.28614,0.30407,0.24985
2,2.6966,0.37348000000000003,0.62254,0.5042800000000001
3,3.6883,0.40756,0.98401,0.80332
4,4.9611,0.47123000000000004,1.4338,1.1054
5,6.0899,0.5956,2.0723,1.395
6,7.022,0.6393399999999999,3.0284,1.7086
7,8.2647,0.8241200000000001,4.0238,1.9664
8,9.4935,0.8691399999999999,4.9394,2.2282
9,10.9407,1.0772,6.1232,2.5591
10,12.3782,1.0959,6.8525,2.8803
11,13.7528,1.1147,6.8889,3.1691
12,15.0377,1.1326,6.922999999999999,3.4466
13,16.2502,1.1541,6.9579,3.7157
14,17.5342,1.1752,7.0031,3.9966
15,18.7988,1.1965,7.0383,4.2558
16,20.2288,1.2176,7.0735,4.5414
17,21.436,1.2417,7.1059,4.8416
18,22.7257,1.2644,7.1493,5.1286
19,24.0,1.2884,7.1928,5.4212
20,25.2359,1.3111,7.2366,5.689
21,26.4557,1.3338,7.2773,5.9606
22,27.767,1.3575,7.3182,6.2512
23,29.1383,1.3833,7.3605,6.5216
24,30.4638,1.4075,7.4037,6.8199
25,31.8141,1.4305,7.4493,7.1008
26,33.1679,1.4575,7.4896,7.3958
27,34.4468,1.4837,7.5316,7.6976
28,35.8005,1.5096,7.5751,7.9868
29,37.0918,1.5357,7.6176,8.2742
30,38.3699,1.5635,7.6549,8.5637
31,39.7605,1.5912,7.6983,8.8582
32,41.1453,1.6159,7.7371,9.1206
33,41.2034,1.6435,7.778,9.3863
34,41.2581,1.6733,7.8174,9.6486
35,41.323,1.7019,7.8575,9.8929
36,41.3988,1.7296,7.8913,10.1714
37,41.4618,1.7584,7.9332,10.4511
38,41.5234,1.7875,7.9718,10.729000000000001
39,41.5782,1.8125,8.0157,10.9962
40,41.631,1.8471,8.0536,11.2507
41,41.6838,1.879,8.0944,11.534
42,41.7372,1.9102,8.1373,11.811
43,41.7896,1.9397,8.1792,12.0702
44,41.842,1.9673,8.2167,12.3494
45,41.8958,1.9951,8.2532,12.6123
46,41.9491,2.0226,8.2923,12.9008
47,42.0006,2.0508,8.3301,13.1661
48,42.0513,2.0798,8.3735,13.4454
49,42.1022,2.1083,8.4137,13.7327
50,42.1569,2.1390000000000002,8.4542,13.9941
51,42.213,2.1663,8.4935,14.2668
52,42.2712,2.1955,8.5294,14.5212
53,42.3234,2.2233,8.5778,14.7754
54,42.3788,2.2533,8.615,15.0801
55,42.4329,2.2822,8.6552,15.3761
56,42.4897,2.3075,8.7003,15.6402
57,42.5414,2.3386,8.7421,15.9199
58,42.5979,2.3649,8.7853,16.1965
59,42.6535,2.391,8.8343,16.447
60,42.7096,2.4193,8.8814,16.7277
61,42.7657,2.4479,8.9294,17.0109
62,42.8164,2.4749,8.9713,17.2894
63,42.8714,2.5027,9.0164,17.5864
64,42.9275,2.535,9.0586,17.8509
65,42.9888,2.5642,9.1108,18.1302
66,43.0441,2.5911,9.1494,18.4061
67,43.0979,2.6189,9.1944,18.6887
68,43.1526,2.6504,9.241,18.9586
69,43.2052,2.6738,9.2814,19.2679
70,43.2574,2.7038,9.3191,19.5574
71,43.3085,2.7322,9.367,19.8254
72,43.3645,2.7591,9.4056,20.0862
73,43.4232,2.7882,9.4468,20.329
74,43.4779,2.8122,9.4877,20.5926
75,43.5293,2.8438,9.5343,20.8564
76,43.586999999999996,2.8727,9.5742,21.0975
77,43.6536,2.9007,9.6134,21.3464
78,43.7104,2.9302,9.6544,21.5966
79,43.7673,2.9564,9.7034,21.8549
80,43.8222,2.986,9.7524,22.1092
81,43.8801,3.0146,9.8,22.3813
82,43.9361,3.0453,9.8397,22.648000000000003
83,43.9926,3.0705,9.8819,22.8867
84,44.0482,3.0974,9.9218,23.1297
85,44.1031,3.1271,9.9637,23.3817
86,44.1578,3.1541,10.0039,23.6288
87,44.215,3.1830000000000003,10.0441,23.8843
88,44.2725,3.2081,10.0905,24.1508
89,44.3302,3.2387,10.1342,24.393
90,44.3851,3.2656,10.1781,24.6336
91,44.4418,3.2945,10.2139,24.8936
92,44.4945,3.3197,10.2557,25.1369
93,44.5502,3.3498,10.302,25.3953
94,44.6061,3.3763,10.3416,25.6525
95,44.6678,3.4043,10.3893,25.9244
96,44.7271,3.4307,10.4304,26.1912
97,44.7877,3.4588,10.474,26.451
98,44.8469,3.485,10.5111,26.7205
99,44.9002,3.514,10.5572,27.0027
100,44.9598,3.5421,10.5951,27.2569
101,45.0151,3.5724,10.6382,27.5331
102,45.0721,3.5999,10.677999999999999,27.7948
103,45.1262,3.6302,10.7269,28.0647
104,45.1808,3.6558,10.7618,28.3285
105,45.2347,3.6849,10.8088,28.599
106,45.2872,3.7188,10.8495,28.829
107,45.3397,3.7469,10.8888,29.0939
108,45.4012,3.7731,10.9292,29.3679
109,45.456,3.7998,10.9761,29.6355
110,45.5109,3.8280000000000003,11.0155,29.8656
111,45.5673,3.8541,11.0546,30.1001
112,45.625,3.8811,11.0962,30.3549
113,45.684,3.9095,11.13,30.5978
114,45.7446,3.9352,11.169,30.8531
115,45.8006,3.9628,11.2198,31.0906
116,45.8552,3.9886,11.2656,31.3322
117,45.9146,4.0198,11.3098,31.5702
118,45.9817,4.0437,11.3531,31.8306
119,46.0411,4.0721,11.3875,32.0852
120,46.097,4.0994,11.4279,32.3469
121,46.1542,4.1289,11.4704,32.6024
122,46.2073,4.1542,11.5103,32.8466
123,46.2628,4.1819999999999995,11.5481,33.0905
124,46.3176,4.2087,11.5913,33.3465
125,46.3732,4.2376,11.6286,33.5999
126,46.431000000000004,4.2625,11.665,33.8398
127,46.4936,4.2916,11.7138,34.07
128,46.5519,4.3213,11.7549,34.3159
129,46.6058,4.3497,11.8009,34.5751
130,46.6593,4.376,11.8493,34.8337
131,46.7132,4.4065,11.8901,35.0848
132,46.7707,4.43,11.9303,35.3284
133,46.8229,4.4579,11.9848,35.595
134,46.8754,4.4839,12.032,35.8446
135,46.9297,4.5138,12.078,36.0746
136,46.9807,4.5376,12.1186,36.3313
137,47.034,4.5657,12.1577,36.5889
138,47.0893,4.5961,12.2011,36.8364
139,47.1438,4.6251,12.2408,37.0931
140,47.1978,4.6493,12.2807,37.3477
141,47.2529,4.6769,12.3179,37.6313
142,47.3068,4.7073,12.3586,37.8925
143,47.3633,4.7344,12.401,38.1273
144,47.4255,4.7605,12.4425,38.3878
145,47.4811,4.7864,12.4879,38.6272
146,47.5336,4.8152,12.5292,38.8808
147,47.5871,4.8431,12.5797,39.1449
148,47.6449,4.8674,12.6298,39.3873
149,47.6992,4.8989,12.6862,39.6334
150,47.755,4.9269,12.7348,39.9057
151,47.8108,4.9563,12.7859,40.1751
152,47.8657,4.9802,12.8313,40.4512
153,47.9232,5.0096,12.8782,40.6961
154,47.9773,5.0348,12.9231,40.9575
155,48.0308,5.0633,12.9709,41.2266
156,48.0843,5.0902,13.012,41.4783
157,48.143,5.1194,13.0576,41.8099
158,48.1969,5.1445,13.0982,42.1216
159,48.2508,5.1731,13.1444,42.4105
160,48.3175,5.2010000000000005,13.1826,42.6677
161,48.3774,5.2289,13.2234,42.9499
162,48.4335,5.2528,13.258,43.2278
163,48.4893,5.2823,13.299000000000001,43.5112
164,48.5445,5.3101,13.3377,43.7754
165,48.5978,5.3389999999999995,13.3782,44.0716
166,48.6541,5.3649,13.4119,44.3381
167,48.7091,5.3982,13.4535,44.6254
168,48.7615,5.4257,13.4953,44.9399
169,48.815,5.4544,13.5379,45.2418
170,48.8686,5.4781,13.5737,45.4952
171,48.9218,5.5076,13.6166,45.7655
172,48.9771,5.5346,13.6535,46.0602
173,49.0308,5.5624,13.6949,46.3258
174,49.083,5.5891,13.7324,46.6222
175,49.138000000000005,5.6187,13.783,46.8889
176,49.192,5.6462,13.8276,47.1879
177,49.2476,5.6766,13.8705,47.4516
178,49.2994,5.7029,13.9225,47.7114
179,49.3529,5.7286,13.9715,47.9645
180,49.4126,5.7549,14.0194,48.2046
181,49.4699,5.7824,14.0651,48.4708
182,49.5232,5.8122,14.1051,48.7251
183,49.5792,5.8405,14.1488,48.9859
184,49.6311,5.8744,14.1842,49.2388
185,49.6833,5.9048,14.2264,49.5191
186,49.7363,5.9357,14.2653,49.7727
187,49.7882,5.9645,14.3174,50.0287
188,49.8455,5.9946,14.3556,50.2841
189,49.9005,6.0184,14.4032,50.5352
190,49.9553,6.0467,14.4457,50.7919
191,50.0167,6.0752,14.485999999999999,51.0453
192,50.0728,6.1035,14.5245,51.2965
193,50.13,6.1318,14.5615,51.5474
194,50.1846,6.1616,14.6011,51.8111
195,50.2427,6.1904,14.6352,52.0672
196,50.2994,6.2179,14.6748,52.3334
197,50.3565,6.244,14.7177,52.5693
198,50.4126,6.2741,14.7603,52.8199
199,50.4681,6.3026,14.7996,53.0639
200,50.5276,6.3328,14.8514,53.3312
201,50.5832,6.3666,14.8902,53.5971
202,50.6379,6.3929,14.9372,53.8494
203,50.7089,6.422000000000001,14.9802,54.1196
204,50.7737,6.4516,15.0226,54.3397
205,50.8403,6.4813,15.0583,54.5858
206,50.9086,6.5061,15.1055,54.8562
207,50.9767,6.5347,15.1431,55.1231
208,51.0434,6.5613,15.1899,55.3895
209,51.1117,6.5895,15.2325,55.643
210,51.1775,6.6136,15.2758,55.9162
211,51.2419,6.6436,15.3177,56.1817
212,51.2985,6.671,15.3611,56.4459
213,51.3535,6.6968,15.404000000000002,56.7108
214,51.4115,6.7232,15.4438,56.9741
215,51.4827,6.7501,15.485999999999999,57.2239
216,51.5497,6.7772,15.5285,57.4847
217,51.6151,6.8065,15.5709,57.7314
218,51.6731,6.8328,15.613,57.9935
219,51.7275,6.8639,15.6488,58.2286
220,51.7832,6.8896,15.6932,58.4841
221,51.8371,6.9174,15.7321,58.7265
222,51.893,6.9433,15.775,58.9587
223,51.9488,6.9761,15.8226,59.2004
224,52.0034,7.0029,15.8632,59.4506
225,52.0589,7.0302,15.9076,59.6888
226,52.1133,7.0548,15.9449,59.9251
227,52.1689,7.0835,15.9916,60.1658
228,52.2262,7.1106,16.0303,
229,52.2824,7.1405,16.0746,
230,52.3351,7.165,16.1097,
231,52.386,7.1938,16.1495,
232,52.4362,7.2212,16.1886,
233,52.4868,7.2517,16.2309,
234,52.5372,7.2781,16.2728,
235,52.5891,7.3062,16.3169,
236,52.6473,7.3336,16.3545,
237,52.7035,7.3682,16.394000000000002,
238,52.7592,7.4013,16.4291,
239,52.8146,7.4371,16.4718,
240,52.8804,7.4681,16.5109,
241,52.9568,7.4969,16.5483,
242,53.0218,7.5227,16.5954,
243,53.0823,7.5536,16.6401,
244,53.1474,7.5795,16.687,
245,53.2215,7.6078,16.7305,
246,53.2881,7.6339,16.771,
247,53.3531,7.6625,16.816,
248,53.4189,7.6882,16.8688,
249,53.4787,7.7177,16.9094,
250,53.5388,7.7434,16.9551,
251,53.598,7.7747,17.0028,
252,53.6531,7.8013,17.0553,
253,53.7092,7.8316,17.1002,
254,53.7625,7.8562,17.1455,
255,53.8177,7.8854,17.1861,
256,53.873000000000005,7.9181,17.2282,
257,53.9286,7.9464,17.2654,
258,53.9831,7.9706,17.3082,
259,54.0365,8.0017,17.3473,
260,54.0901,8.0272,17.3937,
261,54.1429,8.052999999999999,17.433,
262,54.2012,8.0831,17.4771,
263,54.2586,8.1065,17.5178,
264,54.3126,8.1348,17.562,
265,54.3687,8.1648,17.6017,
266,54.423,8.1889,17.6445,
267,54.4786,8.2159,17.6948,
268,54.5336,8.2412,17.7501,
269,54.5898,8.267000000000001,17.799,
270,54.6434,8.2943,17.8502,
271,54.6966,8.3183,17.8964,
272,54.7501,8.3453,17.945,
273,54.8065,8.3709,17.9945,
274,54.8598,8.3967,18.0371,
275,54.9123,8.4225,18.0826,
276,54.964,8.4474,18.1337,
277,55.0143,8.4765,18.1765,
278,55.0645,8.4997,18.2206,
279,55.1158,8.5255,18.2598,
280,55.1686,8.5537,18.3035,
281,55.2228,8.5775,18.3442,
282,55.2758,8.6052,18.3853,
283,55.3339,8.6329,18.4212,
284,55.3859,8.6572,18.4634,
285,55.4374,8.6857,18.5047,
286,55.4885,8.7108,18.547,
287,55.5393,8.7417,18.5855,
288,55.5893,8.7683,18.6303,
289,55.6417,8.7968,18.6687,
290,55.6915,8.8253,18.7154,
291,55.74100000000001,8.8549,18.7572,
