"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,2.6294,8.6786,2.8702e-05,NaN,NaN,NaN,NaN,1,9.8119,4.0013e-08,2.5843e-09,
1,0.52249,1.4266,0.19534,0.6561,0,2.2662,1,4.0714,1.4291,0.064829,0.0027854,
2,0.18621,0.35265,0.38129,1,0,1.9653,1,4.0714,0.36235,0.050861,0.0025104,
3,0.20412,0.12407,0.57551,1,0,1.4874,1,4.0714,0.13208,0.038756,0.00082495,
4,0.20077,0.060527,0.76007,1,0,0.81671,1,4.0714,0.062443,0.011035,0.00058997,
5,0.19929,0.032496,0.94973,0.729,0,1.0758,1,4.0714,0.036985,0.014385,0.00053529,
6,0.19902,0.026587,1.1427,0.81,0,1.2814,1,4.0714,0.030028,0.0079296,0.00053009,
7,0.1984,0.027024,1.3508,0.729,0,1.2481,1,4.0714,0.029941,0.0059931,0.00049717,
8,0.19856,0.022782,1.5415,0.6561,0,1.3635,1,4.0714,0.026142,0.0074497,0.00045956,
9,0.19829,0.022261,1.7287,0.6561,0,1.3157,1,4.0714,0.024959,0.0053778,0.0004263,
10,0.19854,0.021941,1.9127,0.729,0,1.3964,1,4.0714,0.024408,0.0053442,0.00040066,
11,0.19818,0.020546,2.1083,0.729,0,1.2124,1,4.0714,0.022831,0.0054913,0.00035828,
12,0.19827,0.017354,2.2953,0.81,0,1.503,1,4.0714,0.019608,0.0041351,0.00035104,
13,0.19796,0.020044,2.483,1,0,1.3653,1,4.0714,0.022513,0.00757,0.00032537,
14,0.19818,0.015946,2.6725,0.9,0,1.3784,1,4.0714,0.017817,0.0037,0.000298,
15,0.19779,0.02023,2.8575,1,0,1.2022,1,4.0714,0.020988,0.0030291,0.00019549,
16,0.19797,0.011411,3.0467,0.81,0,1.1263,1,4.0714,0.012366,0.0021505,0.00018737,
17,0.19782,0.01426,3.2333,1,0,1.3112,1,4.0714,0.015095,0.0022281,0.00018615,
18,0.19793,0.010796,3.4246,0.729,0,1.1479,1,4.0714,0.01167,0.0019925,0.0001714,
19,0.1978,0.011755,3.6094,1,0,1.1866,1,4.0714,0.012439,0.0018672,0.00015486,
20,0.19789,0.0094844,3.7939,0.729,0,1.1834,1,4.0714,0.010224,0.0016994,0.00014987,
21,0.19775,0.011669,3.9799,1,0,0.98695,1,4.0714,0.011938,0.0010985,9.4235e-05,
22,0.19782,0.006927,4.1684,0.81,0,0.88645,1,4.0714,0.0072279,0.00086941,8.1514e-05,
23,0.19774,0.0098996,4.3558,1,0,0.81281,1,4.0714,0.01,0.00057145,5.4659e-05,
24,0.19779,0.0074416,4.5377,1,0,0.52165,1,4.0714,0.0074787,0.00036737,3.2891e-05,
25,0.19773,0.0077615,4.7222,1,0,0.38507,1,4.0714,0.0077701,0.00015276,1.5852e-05,
26,0.19774,0.0059076,4.9059,1,0,0.09378,1,4.0714,0.0059079,2.6004e-05,2.8514e-06,
27,0.19773,0.0046768,5.0926,1,0,0.0043821,1,4.0714,0.0046768,2.3802e-06,1.2389e-07,
28,0.19772,0.0037378,5.2793,1,0,0.0036583,1,4.0714,0.0037378,1.4212e-06,8.3779e-08,
29,0.19772,0.0030346,5.4611,1,0,0.0030538,1,4.0714,0.0030346,8.9187e-07,5.5859e-08,
30,0.19772,0.0024919,5.6482,1,0,0.002569,1,4.0714,0.0024919,5.9492e-07,3.8899e-08,
31,0.19772,0.0020649,5.8343,1,0,0.0021693,1,4.0714,0.0020649,4.0772e-07,2.7245e-08,
32,0.19771,0.0017237,6.0289,1,0,0.0018366,1,4.0714,0.0017237,2.8295e-07,1.9205e-08,
33,0.19771,0.0014474,6.2239,1,0,0.0015587,1,4.0714,0.0014474,1.9746e-07,1.3622e-08,
34,0.19771,0.0012213,6.4111,1,0,0.0013259,1,4.0714,0.0012213,1.3802e-07,9.7165e-09,
35,0.19771,0.0010347,6.5978,1,0,0.0011306,1,4.0714,0.0010347,9.6331e-08,6.9653e-09,
36,0.19771,0.00087943,6.7839,1,0,0.00096608,1,4.0714,0.00087943,6.6963e-08,5.014e-09,
37,0.19771,0.00074956,6.9723,1,0,0.0008273,1,4.0714,0.00074956,4.8488e-08,3.6219e-09,
38,0.19771,0.00064035,7.1578,1,0,0.00070993,1,4.0714,0.00064035,3.5823e-08,2.6237e-09,
39,0.19771,0.00054812,7.3455,1,0,0.00061049,1,4.0714,0.00054812,2.6492e-08,1.9047e-09,
40,0.19771,0.00046994,7.5294,1,0,0.00052612,1,4.0714,0.00046994,1.9606e-08,1.3848e-09,
41,0.19771,0.00040349,7.714,1,0,0.00045445,1,4.0714,0.00040349,1.4518e-08,1.0076e-09,
42,0.19771,0.00034684,7.8981,1,0,0.00039356,1,4.0714,0.00034684,1.0755e-08,7.3327e-10,
43,0.19771,0.00029845,8.0885,1,0,0.00034182,1,4.0714,0.00029845,7.9689e-09,5.3334e-10,
44,0.19771,0.00025703,8.2726,1,0,0.00029791,1,4.0714,0.00025703,5.9046e-09,3.8741e-10,
45,0.19771,0.00022153,8.4586,1,0,0.00026069,1,4.0714,0.00022153,4.3741e-09,2.8081e-10,
46,0.19771,0.00019105,8.6442,1,0,0.00022924,1,4.0714,0.00019105,3.2389e-09,2.1488e-10,
47,0.19771,0.00016486,8.8308,1,0,0.00020276,1,4.0714,0.00016486,2.3965e-09,1.6675e-10,
48,0.19771,0.00014232,9.0121,1,0,0.00018057,1,4.0714,0.00014232,1.7715e-09,1.3011e-10,
49,0.19771,0.00012292,9.2001,1,0,0.00016208,1,4.0714,0.00012292,1.368e-09,1.0208e-10,
