"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,4.0013e-08,2.5843e-09,2.6294,1,7.158,7.0032,
1,1.0128,11.2567,3.3333,1.1785,0.11007,1.2112,1.0686,2.8937,0.035705,
2,2.0892,11.2567,3.3333,0.29845,0.040681,0.10295,0.57214,0.88701,0.019728,
3,3.1887,8.3874,3.3333,0.10975,0.0061267,0.004941,0.14557,0.17031,0.00011564,
4,3.3748,5.2656,3.3333,0.018174,0.0010366,0.0033142,0.15703,0.033981,4.1741e-05,
5,3.5141,0.69374,3.3333,0.0047873,0.00051007,0.0040246,0.15445,0.012661,1.4705e-05,
6,3.6861,0.1662,11.1111,0.004418,0.00037665,0.0036784,0.16215,0.0091949,3.2381e-06,
7,3.9622,0.08508,11.1111,0.003212,0.00021302,0.0040586,0.17102,0.005764,2.2122e-06,
8,4.2728,0.032462,11.1111,0.0025053,0.00016055,0.0042341,0.18054,0.0045887,6.5228e-07,
9,4.5536,0.025822,37.037,0.0020611,0.00013347,0.0044113,0.18852,0.0039115,2.8353e-07,
10,5.1054,0.015532,37.037,0.0013898,8.8642e-05,0.0047762,0.20576,0.0027307,5.4572e-08,
11,5.7027,0.029883,37.037,0.0010031,6.1909e-05,0.0050371,0.21709,0.0020031,4.0692e-08,
12,6.3226,0.019462,37.037,0.00075386,4.6884e-05,0.0052263,0.22487,0.0015069,2.2098e-08,
13,6.9094,0.01363,37.037,0.00058139,3.6302e-05,0.0053682,0.23276,0.0011503,1.1073e-08,
14,7.4171,0.0099313,37.037,0.00045085,2.8166e-05,0.0054774,0.24946,0.00088634,4.1474e-08,
15,8.0399,0.0074152,37.037,0.00035119,2.1915e-05,0.0055628,0.26247,0.00068735,1.7798e-08,
16,8.59,0.0056254,37.037,0.00027451,1.71e-05,0.0056301,0.27264,0.00053556,6.0946e-08,
17,9.1103,0.004314,37.037,0.00021516,1.3378e-05,0.0056833,0.28061,0.00041875,2.3039e-08,
18,9.6005,0.003334,37.037,0.000169,1.049e-05,0.0057255,0.28686,0.0003283,3.3746e-08,
19,10.1341,0.002591,37.037,0.00013296,8.2401e-06,0.005759,0.29179,0.00025791,1.5119e-08,
20,10.626,0.0020221,37.037,0.00010474,6.4829e-06,0.0057856,0.29567,0.00020295,1.4149e-08,
21,11.1117,0.0015829,37.037,8.2586e-05,5.1068e-06,0.0058066,0.29873,0.00015989,1.0536e-08,
22,11.5721,0.0012422,37.037,6.5171e-05,4.0265e-06,0.0058233,0.30114,0.00012609,1.5758e-08,
23,12.0221,0.00097661,37.037,5.1461e-05,3.1775e-06,0.0058365,0.30305,9.9511e-05,1.9382e-08,
24,12.3974,0.00076889,37.037,4.0654e-05,2.5088e-06,0.005847,0.30455,7.8583e-05,3.8792e-08,
25,12.7765,0.00060599,37.037,3.2132e-05,1.982e-06,0.0058553,0.30574,6.2085e-05,2.0289e-08,
26,13.1642,0.00047805,37.037,2.54e-05,1.5663e-06,0.0058618,0.30668,4.9068e-05,1.7458e-08,
27,13.5506,0.00037743,37.037,2.0085e-05,1.2382e-06,0.005867,0.30743,3.8792e-05,1.4379e-08,
28,13.9338,0.00029809,37.037,1.5884e-05,9.7902e-07,0.0058712,0.30802,3.0675e-05,1.2e-08,
29,14.2608,0.00023555,37.037,1.2567e-05,7.7429e-07,0.0058744,0.30848,2.4261e-05,2.8176e-08,
30,14.5577,0.00018617,37.037,9.9396e-06,6.1245e-07,0.005877,0.30885,1.9191e-05,4.6743e-08,
31,14.8674,0.00014724,37.037,7.8638e-06,4.846e-07,0.005879,0.30914,1.5183e-05,2.7035e-08,
32,15.1249,0.00011641,37.037,6.2221e-06,3.8337e-07,0.0058807,0.30937,1.2012e-05,8.2658e-08,
33,15.4152,9.2087e-05,37.037,4.9238e-06,3.0334e-07,0.0058819,0.30955,9.5043e-06,2.5908e-08,
34,15.6676,7.2838e-05,37.037,3.8973e-06,2.3997e-07,0.005883,0.3097,7.5198e-06,3.0659e-08,
35,15.9211,5.7646e-05,37.037,3.0828e-06,1.8997e-07,0.0058838,0.30981,5.9512e-06,2.4679e-08,
36,16.2016,4.5574e-05,37.037,2.4402e-06,1.5031e-07,0.0058844,0.3099,4.7097e-06,2.1497e-08,
