"repeat","row_dim","col_dim","rank","tolKKTres","maxOuterIter","maxtime","verbosity","P","PA",
1,2,3,1,3,10000,180,1,1,1,1,-0.73754,-0.30143,1.7969,
,,,,,,,,1,0,0,-0.96947,0,0,
