"repeat","row_dim","col_dim","rank","tolKKTres","maxOuterIter","maxtime","verbosity","P","PA",
1,2,4,1,2,10000,180,1,1,1,0,0,-0.041224,-0.050806,0,0,
,,,,,,,,1,0,1,1,0.23158,0,0.71517,0.71162,
