"repeat","row_dim","col_dim","rank","tolKKTres","maxOuterIter","maxtime","verbosity","P","PA",
1,2,4,1,3,10000,180,1,1,1,0,1,0.17957,-1.0243,0,-0.66762,
,,,,,,,,0,1,0,0,0,-5.5826,0,0,
