"repeat","row_dim","col_dim","rank","tolKKTres","maxOuterIter","maxtime","verbosity","P","PA",
1,2,4,1,4,10000,180,1,1,0,1,1,-0.6088,0,0.28154,-0.50701,
,,,,,,,,1,1,1,1,-0.23941,0.21055,0.11072,-0.19938,
