"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0.1756,0.023682,22.1649,1,5.7187,5.7057,
1,0.33054,13.1154,3.3333,0,0,13.9937,0.99185,5.7833,5.7833,
2,1.4971,13.1154,3.3333,0.30291,0.0059255,7.1421,1.9285,1.0939,1.0504,
3,2.8,10.9727,3.3333,0.11095,0.0025455,7.606,2.2983,0.52872,0.51631,
4,4.2451,30.5022,11.1111,0.10355,0.0026346,7.9872,2.0965,0.56396,0.55286,
5,4.4499,18.4576,11.1111,0.0017748,0.00017452,7.825,2.0585,0.056707,0.056596,
6,4.475,1.0069,11.1111,1.5973e-05,1.0359e-06,7.8186,2.0556,0.0031498,0.0031497,
7,4.4995,0.0048881,11.1111,5.7031e-07,2.9692e-08,7.818,2.0554,0.00027877,0.00027877,
8,4.5197,0.00026092,11.1111,7.2126e-06,1.7901e-07,7.818,2.0555,0.00011907,0.00011881,
9,4.5398,3.3564e-05,37.037,5.0914e-07,2.6047e-08,7.818,2.0553,0.00013768,0.00013768,
10,4.5659,2.9113e-05,37.037,2.4432e-06,5.8448e-08,7.818,2.0554,0.0001277,0.00012768,
11,4.6058,2.0922e-05,37.037,1.6776e-06,3.8668e-08,7.818,2.0554,9.7866e-06,9.6214e-06,
12,4.6273,9.8761e-05,123.4568,8.216e-08,4.8848e-09,7.818,2.0553,7.118e-05,7.118e-05,
13,4.6544,4.4185e-06,123.4568,1.7972e-07,4.1636e-09,7.818,2.0554,2.3993e-05,2.3992e-05,
14,4.6674,2.8174e-06,411.5226,1.7972e-07,4.1636e-09,7.818,2.0554,3.9695e-06,3.9648e-06,
15,4.6969,0,411.5226,1.8026e-09,1.094e-10,7.818,2.0554,2.3858e-05,2.3858e-05,
16,4.7099,2.5031e-07,1371.7421,1.8026e-09,1.094e-10,7.818,2.0553,3.9408e-06,3.9408e-06,
17,4.7403,0,1371.7421,1.632e-08,3.7824e-10,7.818,2.0554,2.4092e-05,2.4092e-05,
18,4.7664,7.5205e-08,1371.7421,1.9e-10,1.1517e-11,7.818,2.0553,3.9329e-06,3.9329e-06,
19,4.7921,2.3818e-08,4572.4737,9.4187e-09,2.1828e-10,7.818,2.0554,9.0748e-06,9.0748e-06,
20,4.8199,1.6583e-08,4572.4737,7.9683e-11,4.8366e-12,7.818,2.0553,6.8499e-06,6.8499e-06,
21,4.847,1.2644e-08,4572.4737,1.6521e-09,3.8284e-11,7.818,2.0554,7.1822e-06,7.1822e-06,
22,4.8784,4.4142e-09,4572.4737,1.4075e-11,8.5443e-13,7.818,2.0554,4.4286e-06,4.4286e-06,
23,4.8914,3.5502e-09,15241.579,1.4075e-11,8.5443e-13,7.818,2.0554,3.923e-06,3.923e-06,
24,4.9247,0,50805.2634,3.6132e-10,8.3736e-12,7.818,2.0554,4.4274e-06,4.4274e-06,
25,4.9593,1.0329e-09,50805.2634,2.3617e-12,1.4334e-13,7.818,2.0554,5.4824e-06,5.4824e-06,
26,5.0023,5.0171e-10,169350.8781,1.4817e-10,3.4338e-12,7.818,2.0554,3.9221e-06,3.9221e-06,
27,5.0381,3.3459e-10,169350.8781,1.4878e-12,9.0294e-14,7.818,2.0554,8.9486e-06,8.9486e-06,
28,5.0912,2.1255e-10,564502.9269,1.4576e-12,8.8466e-14,7.818,2.0553,3.922e-06,3.922e-06,
29,5.1292,1.0699e-12,1881676.4232,4.5716e-11,1.0595e-12,7.818,2.0554,8.8024e-06,8.8024e-06,
30,5.1696,9.7146e-11,1881676.4232,2.3239e-13,1.4104e-14,7.818,2.0554,2.008e-05,2.008e-05,
