"repeat","row_dim","col_dim","rank","tolKKTres","maxOuterIter","maxtime","verbosity","P","PA",
1,2,4,1,5,10000,180,1,1,0,0,1,0.42687,0,0,0.24094,
,,,,,,,,1,1,1,1,0.042694,0.040925,-0.049111,0.024098,
