"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0.38493,0.041972,0.80283,1,3.3081,3.2444,
1,0.062296,7.2511,3.3333,0,0,2.1501,0.39304,6.2793,6.2793,
2,0.16991,7.2511,3.3333,0,0,0.067773,0.3531,0.55877,0.55877,
3,0.32615,4.0507,3.3333,0.0052472,0.00024527,0.036336,0.35475,0.036075,0.035383,
4,0.65499,1.627,3.3333,0.0058316,0.00024687,0.03404,0.35667,0.027456,0.026352,
5,0.68209,3.048,3.3333,0.00085128,3.8992e-05,0.035252,0.35695,0.004102,0.0039435,
6,0.77575,0.0069871,11.1111,0.000106,5.4965e-06,0.035425,0.35698,0.0011605,0.0011518,
7,0.8041,0.045544,11.1111,1.9224e-05,8.1309e-07,0.035446,0.357,0.00040386,0.00040306,
8,0.82099,0.0012411,11.1111,1.756e-06,1.145e-07,0.035455,0.35699,0.00022062,0.0002206,
9,0.83876,5.0039e-05,11.1111,5.1764e-06,2.1894e-07,0.03545,0.35699,0.00012265,0.00012246,
10,1.9337,3.7087e-05,37.037,0.00034846,1.3961e-05,0.035282,0.35738,0.0050871,0.0050685,
11,2.0791,1.2476,37.037,8.2959e-06,3.8477e-07,0.035364,0.35741,0.00038102,0.00038088,
12,2.0971,0.016723,37.037,1.1391e-06,4.452e-08,0.035366,0.35741,9.3314e-05,9.3303e-05,
13,3.2039,1.2287e-05,123.4568,9.3981e-05,5.2376e-06,0.035309,0.35775,0.0040308,0.0040288,
14,4.3836,0.86191,123.4568,2.1182e-05,8.6793e-07,0.035312,0.35801,0.0020167,0.0020166,
15,5.4736,0.30542,123.4568,1.2957e-05,5.6492e-07,0.035298,0.35805,0.0012368,0.0012367,
16,6.5872,0.64489,411.5226,0,0,0.035286,0.35788,0.001638,0.001638,
17,7.7086,0.64182,411.5226,8.0521e-06,3.1403e-07,0.035278,0.35822,0.0023727,0.0023727,
18,8.9434,0.10932,411.5226,5.6259e-07,1.945e-08,0.035279,0.35813,0.0016961,0.0016961,
19,10.1828,0.046781,1371.7421,2.5243e-06,9.5968e-08,0.035278,0.35823,0.00050036,0.00050036,
20,11.3571,0.032676,4572.4737,0,0,0.035267,0.35823,0.0020652,0.0020652,
21,12.6266,1.0105,4572.4737,1.4493e-06,9.0264e-08,0.035258,0.35843,0.0070259,0.0070259,
22,13.8119,0.045691,15241.579,6.3127e-08,2.0587e-09,0.035249,0.35834,0.0043758,0.0043758,
23,15.0168,0.62723,15241.579,5.0088e-07,1.9049e-08,0.035248,0.35847,0.0071917,0.0071917,
24,15.3112,0.01438,15241.579,2.0017e-08,8.277e-10,0.035248,0.3585,0.0015424,0.0015424,
