"repeat","row_dim","col_dim","rank","tolKKTres","maxOuterIter","maxtime","verbosity","P","PA",
1,2,4,1,8,10000,180,1,0,1,1,1,0,-0.067129,0.60709,0.23968,
,,,,,,,,0,1,1,1,0,-0.06804,0.61533,0.24293,
