"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,0.17707,4.454,2.6725e-05,NaN,NaN,NaN,NaN,1,4.6073,5.2073e-08,5.4788e-09,
1,0.085945,0.89533,0.042767,0.34868,0,0.37028,1,1.5092,0.89552,0.013066,0.0011259,
2,0.033049,0.29845,0.082902,0.38742,0,0.20533,1,1.5092,0.29932,0.012315,0.0016981,
3,0.0016069,0.055936,0.12024,1,0,0.84036,1,1.5092,0.056454,0.00413,0.00063606,
4,0.0011061,0.022188,0.15726,1,0,0.091096,1,1.5092,0.022189,0.00014689,1.4023e-05,
5,0.00067148,0.0094695,0.19399,1,0,0.16062,1,1.5092,0.0094695,4.167e-06,6.3706e-07,
6,0.00063274,0.01747,0.23854,0.079766,0,0.039033,1,1.5092,0.01747,1.3649e-05,1.2365e-06,
7,0.00061148,0.020311,0.28703,0.027813,0,0.021423,1,1.5092,0.020311,1.7957e-05,1.5621e-06,
8,0.00056689,0.019426,0.33261,0.052335,0,0.029676,1,1.5092,0.019426,2.5436e-05,2.2089e-06,
9,0.00046931,0.017068,0.37569,0.12158,0,0.049645,1,1.5092,0.017068,4.3412e-05,3.6443e-06,
10,0.00027495,0.011931,0.41593,0.31381,0,0.088561,1,1.5092,0.011931,8.1447e-05,6.4701e-06,
11,2.9454e-05,0.0023818,0.45292,1,0,0.15274,1,1.5092,0.0023819,1.2077e-05,1.3762e-06,
12,8.1954e-06,0.00087446,0.49029,0.81,0,0.06289,1,1.5092,0.00087467,1.1699e-05,1.4027e-06,
13,7.0846e-06,0.0013859,0.53405,0.098477,0,0.012926,1,1.5092,0.0013861,1.2426e-05,1.4124e-06,
14,6.0305e-06,0.0012484,0.57874,0.10942,0,0.012953,1,1.5092,0.0012485,1.3078e-05,1.4288e-06,
15,5.2075e-06,0.0011702,0.62264,0.098477,0,0.010995,1,1.5092,0.0011704,1.3398e-05,1.4261e-06,
16,4.4861e-06,0.0010911,0.66976,0.098477,0,0.010457,1,1.5092,0.0010913,1.3677e-05,1.4264e-06,
17,3.8552e-06,0.0010167,0.71397,0.098477,0,0.00993,1,1.5092,0.0010169,1.3906e-05,1.4247e-06,
18,3.3051e-06,0.00094661,0.75811,0.098477,0,0.0094147,1,1.5092,0.00094686,1.4077e-05,1.4316e-06,
19,2.9157e-06,0.00089885,0.80252,0.079766,0,0.0072185,1,1.5092,0.00089912,1.393e-05,1.4257e-06,
20,2.5307e-06,0.00083901,0.84662,0.088629,0,0.0076619,1,1.5092,0.00083929,1.3864e-05,1.428e-06,
21,2.1923e-06,0.00078527,0.89171,0.088629,0,0.007275,1,1.5092,0.00078557,1.3758e-05,1.424e-06,
22,1.8635e-06,0.00072631,0.93579,0.098477,0,0.0076644,1,1.5092,0.00072665,1.3728e-05,1.4272e-06,
23,1.5804e-06,0.00067337,0.98804,0.098477,0,0.0072127,1,1.5092,0.00067373,1.3625e-05,1.421e-06,
24,1.3113e-06,0.00061585,1.0348,0.10942,0,0.0075262,1,1.5092,0.00061624,1.3578e-05,1.4205e-06,
25,1.0609e-06,0.00055668,1.0795,0.12158,0,0.0077804,1,1.5092,0.00055712,1.357e-05,1.4243e-06,
26,8.555e-07,0.00050425,1.1241,0.12158,0,0.0071617,1,1.5092,0.00050473,1.3403e-05,1.4196e-06,
27,6.8779e-07,0.00045597,1.1681,0.12158,0,0.0065746,1,1.5092,0.00045648,1.3098e-05,1.4052e-06,
28,5.2107e-07,0.00039827,1.2109,0.15009,0,0.0074328,1,1.5092,0.00039885,1.2922e-05,1.4058e-06,
29,3.7973e-07,0.00034294,1.2531,0.16677,0,0.0073762,1,1.5092,0.00034359,1.2642e-05,1.391e-06,
30,2.5292e-07,0.00028175,1.2946,0.20589,0,0.0079878,1,1.5092,0.00028251,1.2382e-05,1.3759e-06,
31,1.3938e-07,0.00021032,1.3358,0.28243,0,0.0092358,1,1.5092,0.00021132,1.2245e-05,1.3714e-06,
32,4.9694e-08,0.00012605,1.3753,0.43047,0,0.010911,1,1.5092,0.00012765,1.2077e-05,1.356e-06,
33,9.6546e-10,1.3845e-05,1.416,0.9,0,0.014526,1,1.5092,2.3275e-05,1.1306e-05,1.2522e-06,
34,3.0753e-12,2.6258e-07,1.4602,1,0,0.0030314,1,1.5092,9.8159e-07,5.7749e-07,6.2276e-08,
