"iter","time","maxviolation","meanviolation","cost",
0,0,15.5024,15.5024,82.4427,
1,0.29782,0.76046,0.76046,36.4824,
2,0.53024,0.086403,0.086403,35.0706,
3,0.54589,0.023612,0.023612,35.2868,
4,0.57478,0.018608,0.018608,35.3131,
5,0.58347,0.014867,0.014867,35.3354,
6,0.59519,0.011998,0.011998,35.3544,
7,0.60345,0.0097883,0.0097883,35.3708,
8,0.61141,0.0081321,0.0081321,35.3843,
9,0.62585,0.0022606,0.0022606,35.45,
10,0.63341,0.0017948,0.0017948,35.458,
11,0.64109,0.0014314,0.0014314,35.465,
12,0.64855,0.0011507,0.0011507,35.471,
13,0.65575,0.00093569,0.00093569,35.4762,
14,0.66479,0.00077307,0.00077307,35.4804,
15,0.6752,0.00021964,0.00021964,35.5005,
16,0.68191,0.00017384,0.00017384,35.503,
17,0.68835,0.00013808,0.00013808,35.5052,
18,0.69557,0.00011062,0.00011062,35.5071,
19,0.70212,8.9642e-05,8.9642e-05,35.5088,
20,0.70928,7.3762e-05,7.3762e-05,35.5101,
21,0.72006,2.2217e-05,2.2217e-05,35.5161,
22,0.7273,1.6851e-05,1.6851e-05,35.5171,
23,0.73387,1.3352e-05,1.3352e-05,35.5177,
24,0.74142,1.0658e-05,1.0658e-05,35.5183,
25,0.7474,8.6043e-06,8.6043e-06,35.5188,
26,0.75358,7.0467e-06,7.0467e-06,35.5193,
27,0.76173,2.2111e-06,2.2111e-06,35.5211,
28,0.76814,1.5959e-06,1.5959e-06,35.5214,
29,0.77498,1.2687e-06,1.2687e-06,35.5216,
30,0.78155,1.0175e-06,1.0175e-06,35.5218,
