"iter","time","maxviolation","meanviolation","cost",
0,0,12.2901,12.2901,79.5891,
1,0.1459,0.42558,0.42558,20.3799,
2,0.19483,0.072703,0.072703,20.8741,
3,0.24534,0.020956,0.020956,21.0387,
4,0.25426,0.016565,0.016565,21.06,
5,0.26278,0.013164,0.013164,21.0785,
6,0.27091,0.010545,0.010545,21.0945,
7,0.28345,0.0085369,0.0085369,21.1082,
8,0.29386,0.0070108,0.0070108,21.1198,
9,0.30382,0.0020354,0.0020354,21.1715,
10,0.311,0.0015946,0.0015946,21.1784,
11,0.31852,0.0012656,0.0012656,21.1843,
12,0.32467,0.0010273,0.0010273,21.189,
13,0.33237,0.00082895,0.00082895,21.1934,
14,0.3387,0.00067772,0.00067772,21.1971,
15,0.34592,0.00056402,0.00056402,21.2001,
16,0.35496,0.00015538,0.00015538,21.2153,
17,0.36081,0.00012581,0.00012581,21.217,
18,0.36677,0.00010029,0.00010029,21.2187,
19,0.37277,8.0587e-05,8.0587e-05,21.22,
20,0.37984,6.5536e-05,6.5536e-05,21.2212,
21,0.38553,5.4176e-05,5.4176e-05,21.2222,
22,0.39295,1.5672e-05,1.5672e-05,21.2268,
23,0.39835,1.2425e-05,1.2425e-05,21.2274,
24,0.40381,9.9186e-06,9.9186e-06,21.2279,
25,0.40894,7.9441e-06,7.9441e-06,21.2284,
26,0.41444,6.4368e-06,6.4368e-06,21.2287,
27,0.41965,5.2976e-06,5.2976e-06,21.2291,
28,0.42584,1.2702e-06,1.2702e-06,21.2307,
29,0.43128,9.7562e-07,9.7562e-07,21.2308,
30,0.43655,9.2787e-07,9.2787e-07,21.2309,
