"iter","time","maxviolation","meanviolation","cost",
0,0,5.6103,5.6103,86.863,
1,0.25314,0.28856,0.28856,26.955,
2,0.30229,0.054347,0.054347,27.2741,
3,0.3117,0.043798,0.043798,27.2986,
4,0.34636,0.035811,0.035811,27.3191,
5,0.35761,0.010424,0.010424,27.4083,
6,0.36572,0.0082183,0.0082183,27.42,
7,0.37405,0.0064935,0.0064935,27.4303,
8,0.38228,0.0051671,0.0051671,27.4391,
9,0.38927,0.004153,0.004153,27.4467,
10,0.39659,0.0033869,0.0033869,27.4531,
11,0.406,0.0010057,0.0010057,27.4801,
12,0.41418,0.0007887,0.0007887,27.4838,
13,0.42207,0.00062228,0.00062228,27.487,
14,0.43006,0.0004941,0.0004941,27.4898,
15,0.43856,0.00039585,0.00039585,27.4922,
16,0.44689,0.00032116,0.00032116,27.4942,
17,0.46128,9.6549e-05,9.6549e-05,27.5024,
18,0.47045,7.5901e-05,7.5901e-05,27.5035,
19,0.48105,5.9778e-05,5.9778e-05,27.5045,
20,0.48927,4.7229e-05,4.7229e-05,27.5054,
21,0.49926,3.7803e-05,3.7803e-05,27.5062,
22,0.50963,3.063e-05,3.063e-05,27.5068,
23,0.52001,2.5246e-05,2.5246e-05,27.5073,
24,0.53517,7.13e-06,7.13e-06,27.5097,
25,0.54707,5.6552e-06,5.6552e-06,27.51,
26,0.55717,4.5385e-06,4.5385e-06,27.5102,
27,0.56548,3.6185e-06,3.6185e-06,27.5105,
28,0.57286,2.9176e-06,2.9176e-06,27.5107,
29,0.57978,2.3894e-06,2.3894e-06,27.5108,
30,0.58964,7.6096e-07,7.6096e-07,27.5115,
