"iter","time","maxviolation","meanviolation","cost",
0,0,5.6103,5.6103,86.863,
1,0.21427,0.28485,0.28485,26.9587,
2,0.33547,0.023344,0.023344,27.3564,
3,0.34355,0.023344,0.023344,27.3564,
4,0.35436,0.023344,0.023344,27.3564,
5,0.36526,0.023344,0.023344,27.3564,
6,0.48894,0.0020848,0.0020848,27.4646,
7,0.50209,0.0020848,0.0020848,27.4646,
8,0.51683,0.0020848,0.0020848,27.4646,
9,0.5314,0.0020848,0.0020848,27.4646,
10,0.545,0.0020848,0.0020848,27.4646,
11,0.55732,0.0020848,0.0020848,27.4646,
12,0.5715,0.0020848,0.0020848,27.4646,
13,0.66649,0.00023019,0.00023019,27.4951,
14,0.68276,0.00023019,0.00023019,27.4951,
15,0.69864,0.00023019,0.00023019,27.4951,
16,0.71379,0.00023019,0.00023019,27.4951,
17,0.73082,0.00023019,0.00023019,27.4951,
18,0.74555,0.00023019,0.00023019,27.4951,
19,0.76321,0.00023019,0.00023019,27.4951,
20,0.78169,0.00023019,0.00023019,27.4951,
21,0.80181,0.00023019,0.00023019,27.4951,
22,0.82236,0.00023019,0.00023019,27.4951,
23,0.84574,0.00023019,0.00023019,27.4951,
24,0.86755,0.00023019,0.00023019,27.4951,
25,0.88987,0.00023019,0.00023019,27.4951,
26,0.9143,0.00023019,0.00023019,27.4951,
27,0.93911,0.00023019,0.00023019,27.4951,
28,0.96271,0.00023019,0.00023019,27.4951,
29,0.98699,0.00023019,0.00023019,27.4951,
30,1.0123,0.00023019,0.00023019,27.4951,
