"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,114.0885,4.1534e-05,NaN,NaN,NaN,NaN,NaN,2.4004,2.4004,
1,75.4407,0.067922,4.9716,1,0,3.2332,1,1.2366,1.2366,
2,75.4376,0.11218,0.00061591,7.4506e-09,0,0.00061591,1,1.2366,1.2366,
3,75.4162,0.15439,0.0043898,0.00048828,0,0.0043898,1,1.2364,1.2364,
4,78.3636,0.24875,3.3609,0.0039063,0,1.8759,1,0.8926,0.8926,
5,78.9028,0.28499,0.11886,1,0,0.11883,1,0.25264,0.25264,
6,76.3474,0.41922,1.8372,0.0019531,0,1.4311,1,0.16036,0.16036,
7,76.2249,0.45317,0.091439,1,0,0.091428,1,0.1521,0.1521,
8,76.2533,0.56218,1.341,0.00097656,0,1.0724,1,0.034936,0.034936,
9,76.1944,0.60934,0.02317,1,0,0.02317,1,0.0096651,0.0096651,
10,75.7208,0.71507,0.52304,0.0019531,0,0.49675,1,0.0016354,0.0016354,
11,75.5789,0.81626,0.27098,0.00012207,0,0.2675,1,3.2193e-05,3.2193e-05,
12,75.3677,0.96932,0.13414,9.5367e-07,0,0.13372,1,1.0914e-05,1.0914e-05,
13,75.2755,1.1624,0.057798,1.8626e-09,0,0.05776,1,2.7729e-06,2.7729e-06,
14,75.2764,1.2171,0.00034174,1,0,0.00034174,1,2.1132e-06,2.1132e-06,
15,75.2201,1.4836,0.041336,1.8626e-09,0,0.041323,1,3.617e-07,3.617e-07,
16,75.1881,1.767,0.034295,1.8626e-09,0,0.034288,1,2.6954e-09,2.6954e-09,
17,75.188,1.7987,6.2092e-06,1,0,6.2092e-06,1,6.9068e-10,6.9068e-10,
