"iter","time","maxviolation","meanviolation","cost",
0,0,15.421,15.421,77.0619,
1,0.18934,0.39841,0.39841,17.7774,
2,0.24031,0.065589,0.065589,18.2526,
3,0.25437,0.053949,0.053949,18.2829,
4,0.26589,0.015687,0.015687,18.4194,
5,0.2784,0.012344,0.012344,18.4375,
6,0.28863,0.0097673,0.0097673,18.4531,
7,0.2963,0.0077869,0.0077869,18.4667,
8,0.30436,0.006275,0.006275,18.4782,
9,0.31478,0.0051374,0.0051374,18.4878,
10,0.32582,0.0015114,0.0015114,18.5298,
11,0.3338,0.0011878,0.0011878,18.5354,
12,0.3416,0.00093819,0.00093819,18.5403,
13,0.34897,0.00074616,0.00074616,18.5446,
14,0.35682,0.00059923,0.00059923,18.5482,
15,0.36515,0.00048798,0.00048798,18.5513,
16,0.38205,0.0001454,0.0001454,18.5641,
17,0.38919,0.00011422,0.00011422,18.5659,
18,0.39613,9.0078e-05,9.0078e-05,18.5674,
19,0.40412,7.1487e-05,7.1487e-05,18.5687,
20,0.41175,5.7237e-05,5.7237e-05,18.5698,
21,0.41827,4.6441e-05,4.6441e-05,18.5708,
22,0.4299,1.4028e-05,1.4028e-05,18.5747,
23,0.43641,1.08e-05,1.08e-05,18.5753,
24,0.44273,8.5334e-06,8.5334e-06,18.5758,
25,0.44924,6.7729e-06,6.7729e-06,18.5762,
26,0.45579,5.4693e-06,5.4693e-06,18.5765,
27,0.46234,4.4189e-06,4.4189e-06,18.5768,
28,0.46896,3.6309e-06,3.6309e-06,18.5771,
29,0.47641,1.4761e-06,1.4761e-06,18.578,
30,0.48318,7.7229e-07,7.7229e-07,18.5784,
