"iter","time","maxviolation","meanviolation","cost",
0,0,15.421,15.421,77.0619,
1,0.49579,0.39796,0.39796,17.7779,
2,0.81268,0.036444,0.036444,18.3356,
3,0.82594,0.036444,0.036444,18.3356,
4,0.8375,0.036444,0.036444,18.3356,
5,1.112,0.0032882,0.0032882,18.506,
6,1.1259,0.0032882,0.0032882,18.506,
7,1.1387,0.0032882,0.0032882,18.506,
8,1.1532,0.0032882,0.0032882,18.506,
9,1.1656,0.0032882,0.0032882,18.506,
10,1.1775,0.0032882,0.0032882,18.506,
11,1.5408,0.0013292,0.0013292,18.5327,
12,1.5541,0.0013292,0.0013292,18.5327,
13,1.5668,0.0013292,0.0013292,18.5327,
14,1.5811,0.0013292,0.0013292,18.5327,
15,1.5963,0.0013292,0.0013292,18.5327,
16,1.613,0.0013292,0.0013292,18.5327,
17,1.6308,0.0013292,0.0013292,18.5327,
18,1.664,0.0013292,0.0013292,18.5327,
19,1.685,0.0013292,0.0013292,18.5327,
20,1.7103,0.0013292,0.0013292,18.5327,
21,1.7328,0.0013292,0.0013292,18.5327,
22,1.7547,0.0013292,0.0013292,18.5327,
23,1.7817,0.0013292,0.0013292,18.5327,
24,1.8205,0.0013292,0.0013292,18.5327,
25,1.8423,0.0013292,0.0013292,18.5327,
26,1.8665,0.0013292,0.0013292,18.5327,
27,1.8864,0.0013292,0.0013292,18.5327,
28,1.9115,0.0013292,0.0013292,18.5327,
29,1.9288,0.0013292,0.0013292,18.5327,
30,1.956,0.0013292,0.0013292,18.5327,
