"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,73.8303,0.00010761,NaN,NaN,NaN,NaN,NaN,15.421,15.421,
1,53.1087,0.39783,60.9585,0.25,0,6.0555,1,6.7971,6.7971,
2,53.7898,0.47305,5.3894,0.0078125,0,2.1936,1,6.0835,6.0835,
3,56.1758,0.51703,0.57799,1,0,0.57459,1,5.6333,5.6333,
4,57.2659,0.60032,58.6062,0.25,0,3.5719,1,2.0826,2.0826,
5,57.387,0.68958,0.074941,0.0625,0,0.074934,1,2.0456,2.0456,
6,53.2423,0.83707,5.3149,0.0039063,0,2.3714,1,1.3529,1.3529,
7,52.7343,0.8734,0.22766,1,0,0.22743,1,0.70743,0.70743,
8,53.2915,0.95287,1.6197,0.0078125,0,1.1689,1,0.49516,0.49516,
9,52.9994,0.9912,0.10489,0.5,0,0.10487,1,0.39218,0.39218,
10,53.444,1.0759,1.2954,0.5,0,1.0455,1,0.093563,0.093563,
11,53.4026,1.1138,0.033072,0.25,0,0.033071,1,0.084387,0.084387,
12,53.0564,1.2141,1.3187,0.00048828,0,1.0694,1,0.070904,0.070904,
13,52.9404,1.2525,0.03682,1,0,0.036819,1,0.017765,0.017765,
14,50.8555,1.354,0.45332,0.00012207,0,0.43842,1,0.001605,0.001605,
15,50.8338,1.3988,0.0055655,1,0,0.0055655,1,0.000413,0.000413,
16,50.6931,1.4898,0.18228,0.0019531,0,0.18114,1,1.8127e-05,1.8127e-05,
17,50.6358,1.5674,0.11704,2.3842e-07,0,0.11672,1,7.5772e-06,7.5772e-06,
18,50.6381,1.6802,0.0006038,1,0,0.0006038,1,4.8916e-06,4.8916e-06,
19,50.6285,1.7818,0.050768,1.1921e-07,0,0.050746,-6,8.6129e-07,8.6129e-07,
20,50.6247,1.8739,0.042887,1.4901e-08,0,0.042873,1,1.0167e-08,1.0167e-08,
21,50.4907,2.0155,0.35812,4.6566e-10,1,0.35093,0,0.0035467,0.0035467,
22,51.7185,2.1139,0.24582,0.0019531,0,0.24248,1,0.0010503,0.0010503,
23,51.7406,5.5336,0.0051037,1,0,0.0051037,-6,0.00034656,0.00034656,
24,51.8455,5.7191,0.26162,0.00024414,0,0.25843,1,0.0002481,0.0002481,
25,51.8342,9.4006,0.0025455,1,0,0.0025455,1,8.6572e-05,8.6572e-05,
26,52.0066,9.7814,0.098748,9.3132e-10,0,0.098588,-6,1.9786e-05,1.9786e-05,
27,51.7123,10.1604,0.097988,1.8626e-09,0,0.09783,1,1.159e-07,1.159e-07,
28,51.7126,14.2223,6.6508e-05,1,0,6.6508e-05,-6,6.4584e-08,6.4584e-08,
