"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,67.4595,3.9268e-05,NaN,NaN,NaN,NaN,NaN,7.1946,7.1946,
1,53.9902,0.042922,6.479,0.25,0,2.6376,1,2.9431,2.9431,
2,49.5642,0.099954,3.5692,0.00097656,0,1.7624,1,1.8676,1.8676,
3,49.6668,0.13353,0.27532,1,0,0.27506,1,1.7948,1.7948,
4,46.1222,0.20444,2.5005,0.03125,0,1.5017,1,1.6707,1.6707,
5,46.2346,0.23927,0.24144,1,0,0.24127,1,1.4283,1.4283,
6,47.3104,0.31761,2.0261,0.0625,0,1.3322,1,0.69328,0.69328,
7,47.3216,0.35988,0.14044,1,0,0.14041,1,0.47519,0.47519,
8,44.2939,0.43753,1.9276,0.00097656,0,1.3211,1,0.2962,0.2962,
9,44.3052,0.47309,0.059272,1,0,0.059269,1,0.079902,0.079902,
10,43.6832,0.5525,0.54262,0.0078125,0,0.51658,1,0.032767,0.032767,
11,43.0905,0.61248,0.57917,3.0518e-05,0,0.54545,1,0.0049603,0.0049603,
12,43.0912,0.65006,0.010045,1,0,0.010045,1,0.0022876,0.0022876,
13,43.0615,0.84795,0.29732,6.1035e-05,0,0.29472,1,1.969e-05,1.969e-05,
14,42.8813,1.08,0.07182,1.9073e-06,0,0.071783,1,3.5451e-06,3.5451e-06,
15,42.8813,1.1262,0.00021097,0.5,0,0.00021097,-6,2.7753e-06,2.7753e-06,
