"iter","time","maxviolation","meanviolation","cost",
0,0,64.909,64.909,81.5989,
1,0.30972,0.26392,0.26392,31.2003,
2,0.41458,0.0149,0.0149,25.3896,
3,0.42091,0.013935,0.013935,25.3909,
4,0.42698,0.011663,0.011663,25.3941,
5,0.43353,0.0081293,0.0081293,25.3999,
6,0.4397,0.0063723,0.0063723,25.4032,
7,0.44614,0.0053081,0.0053081,25.4055,
8,0.45333,0.0036776,0.0036776,25.4094,
9,0.45958,0.0028726,0.0028726,25.4117,
10,0.46578,0.0023897,0.0023897,25.4132,
11,0.47216,0.0016526,0.0016526,25.4159,
12,0.47886,0.001291,0.001291,25.4175,
13,0.48531,0.0010732,0.0010732,25.4185,
14,0.49097,0.00074107,0.00074107,25.4203,
15,0.4965,0.00057875,0.00057875,25.4213,
16,0.50181,0.00048113,0.00048113,25.422,
17,0.50836,0.0003324,0.0003324,25.4232,
18,0.51482,0.00025954,0.00025954,25.4239,
19,0.52017,0.00021563,0.00021563,25.4244,
20,0.52558,0.00014897,0.00014897,25.4252,
21,0.53115,0.00011628,0.00011628,25.4257,
22,0.53669,9.6653e-05,9.6653e-05,25.426,
23,0.54322,6.6765e-05,6.6765e-05,25.4265,
24,0.54863,5.2306e-05,5.2306e-05,25.4268,
25,0.55273,5.2268e-05,5.2268e-05,25.4268,
26,0.55903,3.8291e-05,3.8291e-05,25.4272,
27,0.56479,3.8204e-05,3.8204e-05,25.4272,
28,0.57063,2.3876e-05,2.3876e-05,25.4276,
29,0.57621,2.3879e-05,2.3879e-05,25.4276,
30,0.5822,1.3775e-05,1.3775e-05,25.428,
31,0.58709,1.3259e-05,1.3259e-05,25.428,
