"iter","time","maxviolation","meanviolation","cost",
0,0,28.3424,28.3424,79.7556,
1,0.1079,0.19182,0.19182,14.2168,
2,0.14971,0.045305,0.045305,14.3926,
3,0.15613,0.036483,0.036483,14.4098,
4,0.1626,0.029749,0.029749,14.4244,
5,0.16911,0.02467,0.02467,14.4365,
6,0.17936,0.0069489,0.0069489,14.4948,
7,0.18523,0.0054934,0.0054934,14.5021,
8,0.1912,0.004371,0.004371,14.5084,
9,0.19647,0.0035077,0.0035077,14.5139,
10,0.20153,0.0028477,0.0028477,14.5185,
11,0.2068,0.0023483,0.0023483,14.5224,
12,0.21536,0.00066951,0.00066951,14.5404,
13,0.22182,0.00052841,0.00052841,14.5427,
14,0.22841,0.00041956,0.00041956,14.5446,
15,0.23462,0.00033581,0.00033581,14.5464,
16,0.24118,0.00027171,0.00027171,14.5478,
17,0.24755,0.00022309,0.00022309,14.549,
18,0.25532,6.4357e-05,6.4357e-05,14.5545,
19,0.26115,5.0771e-05,5.0771e-05,14.5553,
20,0.26681,4.0234e-05,4.0234e-05,14.5559,
21,0.27247,3.212e-05,3.212e-05,14.5564,
22,0.27739,2.5894e-05,2.5894e-05,14.5569,
23,0.28252,2.1171e-05,2.1171e-05,14.5573,
24,0.28758,1.7621e-05,1.7621e-05,14.5576,
25,0.29681,4.8551e-06,4.8551e-06,14.5592,
26,0.30488,3.8602e-06,3.8602e-06,14.5594,
27,0.31083,3.0744e-06,3.0744e-06,14.5595,
28,0.31667,2.4729e-06,2.4729e-06,14.5597,
29,0.32318,2.0144e-06,2.0144e-06,14.5598,
30,0.32968,1.6681e-06,1.6681e-06,14.5599,
