"iter","time","maxviolation","meanviolation","cost",
0,0,6.1162,6.1162,96.6193,
1,0.3428,0.40055,0.40055,35.228,
2,0.39545,0.16029,0.16029,34.4053,
3,0.41958,0.11257,0.11257,34.5058,
4,0.42918,0.088563,0.088563,34.5646,
5,0.45326,0.073929,0.073929,34.6045,
6,0.46461,0.051401,0.051401,34.6745,
7,0.47569,0.040236,0.040236,34.7151,
8,0.48426,0.033492,0.033492,34.7424,
9,0.49378,0.023186,0.023186,34.7901,
10,0.50704,0.018106,0.018106,34.8177,
11,0.5214,0.015064,0.015064,34.836,
12,0.53913,0.010399,0.010399,34.8683,
13,0.55397,0.0081502,0.0081502,34.8865,
14,0.56587,0.0067714,0.0067714,34.8989,
15,0.57826,0.0046697,0.0046697,34.9206,
16,0.5861,0.0036435,0.0036435,34.933,
17,0.59409,0.0030453,0.0030453,34.9411,
18,0.60446,0.0021002,0.0021002,34.9556,
19,0.61345,0.0016364,0.0016364,34.964,
20,0.62271,0.0013594,0.0013594,34.9696,
21,0.63065,0.001009,0.001009,34.9775,
22,0.63705,0.0010041,0.0010041,34.9776,
23,0.64595,0.00066846,0.00066846,34.9867,
24,0.65272,0.00066506,0.00066506,34.9868,
25,0.66233,0.00038756,0.00038756,34.9963,
26,0.66852,0.00038157,0.00038157,34.9965,
27,0.67654,0.00020468,0.00020468,35.0047,
28,0.68364,0.00020102,0.00020102,35.0049,
29,0.69371,0.00010189,0.00010189,35.0112,
30,0.69951,0.00010182,0.00010182,35.0112,
