"iter","time","maxviolation","meanviolation","cost",
0,0,28.5022,28.5022,72.8629,
1,0.30676,0.17866,0.17866,23.0582,
2,0.35979,0.092969,0.092969,22.2096,
3,0.37928,0.069492,0.069492,22.2471,
4,0.38732,0.056362,0.056362,22.2708,
5,0.40785,0.037778,0.037778,22.3098,
6,0.41575,0.029105,0.029105,22.3313,
7,0.42175,0.024013,0.024013,22.3455,
8,0.44432,0.016411,0.016411,22.3697,
9,0.45029,0.012782,0.012782,22.3833,
10,0.4563,0.010594,0.010594,22.3924,
11,0.46326,0.0073022,0.0073022,22.4082,
12,0.471,0.0056757,0.0056757,22.4174,
13,0.47977,0.0047145,0.0047145,22.4234,
14,0.48877,0.0032677,0.0032677,22.4338,
15,0.49498,0.0025458,0.0025458,22.4398,
16,0.50027,0.0021205,0.0021205,22.4438,
17,0.50689,0.0014603,0.0014603,22.4509,
18,0.51343,0.001137,0.001137,22.4549,
19,0.51986,0.00094445,0.00094445,22.4576,
20,0.52548,0.00065662,0.00065662,22.4622,
21,0.53096,0.0005123,0.0005123,22.4649,
22,0.53671,0.00042622,0.00042622,22.4667,
23,0.54314,0.00032774,0.00032774,22.469,
24,0.54801,0.00032991,0.00032991,22.469,
25,0.55404,0.00021526,0.00021526,22.4721,
26,0.55823,0.00022056,0.00022056,22.4719,
27,0.56409,0.0001236,0.0001236,22.4753,
28,0.56913,0.00012382,0.00012382,22.4753,
29,0.57596,6.4096e-05,6.4096e-05,22.4781,
30,0.58054,6.3415e-05,6.3415e-05,22.4782,
