"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,75.246,4.0779e-05,NaN,NaN,NaN,NaN,NaN,37.3903,37.3903,
1,55.652,0.046427,22.4549,0.03125,0,4.0375,1,30.9207,30.9207,
2,55.0145,0.081046,0.2323,0.0625,0,0.23213,1,30.3483,30.3483,
3,53.2603,0.15994,7.5663,6.1035e-05,0,2.2295,1,27.1383,27.1383,
4,52.1125,0.1979,0.9723,1,0,0.95947,1,21.9425,21.9425,
5,57.9172,0.30411,99.6908,1,0,4.5528,1,17.3747,17.3747,
6,56.6187,0.34387,0.5815,1,0,0.57855,1,6.1007,6.1007,
7,52.6566,0.45072,431.2859,1,0,4.5942,1,4.9971,4.9971,
8,51.1253,0.48801,0.36308,1,0,0.36233,1,2.3955,2.3955,
9,53.0456,0.57484,12.0166,0.03125,0,2.4693,1,1.1418,1.1418,
10,52.3116,0.61282,0.10503,0.25,0,0.10501,1,1.0178,1.0178,
11,49.4595,0.66891,1.5847,0.0039063,0,1.3249,1,0.26052,0.26052,
12,49.3911,0.7088,0.010784,0.0078125,0,0.010784,1,0.26043,0.26043,
13,49.6156,0.80583,1.7422,3.8147e-06,0,1.3952,1,0.20573,0.20573,
14,49.8623,0.84407,0.069882,0.5,0,0.069877,1,0.17769,0.17769,
15,50.1924,0.93401,0.80306,0.00097656,0,0.7199,1,0.051235,0.051235,
16,49.9133,0.97118,0.040773,0.5,0,0.040772,1,0.050992,0.050992,
17,49.2531,1.0737,0.91177,0.0039063,0,0.80921,1,0.012577,0.012577,
18,48.9405,1.1382,0.36644,1.5259e-05,0,0.35894,1,0.0040335,0.0040335,
19,48.6288,1.2507,0.46788,0.0039063,0,0.45055,1,0.0011938,0.0011938,
20,48.6279,1.3132,0.004996,1,0,0.004996,1,0.00039144,0.00039144,
21,48.386,1.4563,0.14104,4.7684e-07,0,0.14044,1,0.00011861,0.00011861,
22,48.386,1.4923,0.00070078,0.125,0,0.00070078,1,0.00011148,0.00011148,
23,48.4674,1.5939,0.13723,0.0039063,0,0.13677,1,3.617e-06,3.617e-06,
24,48.4673,1.6441,0.00025396,0.5,0,0.00025396,-6,2.8635e-06,2.8635e-06,
