"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,0.84696,5.4686,3.0312e-05,NaN,NaN,NaN,NaN,1,6.3467,1.1017e-08,1.1064e-09,
1,0.10981,0.40376,0.1345,0.729,0,1.7661,1,1,0.44771,0.088461,0.0092679,
2,0.0077923,0.10815,0.26005,1,0,0.80597,1,1,0.11944,0.038559,0.0023357,
3,0.005249,0.048192,0.38727,0.53144,0,0.97213,1,1,0.064667,0.026536,0.0023318,
4,0.0017166,0.038434,0.5199,0.34868,0,0.56163,1,1,0.061038,0.0321,0.0023217,
5,0.0023255,0.028643,0.65143,1,0,2.1588,1,1,0.051942,0.035178,0.0019259,
6,0.0006797,0.022362,0.77856,0.53144,0,1.1078,1,1,0.03503,0.014743,0.001686,
7,0.00032397,0.013222,0.89715,1,0,0.57617,1,1,0.014208,0.0029605,0.00028187,
8,0.00025155,0.01121,1.0422,0.098477,0,0.10379,1,1,0.012196,0.0026272,0.00027093,
9,0.00022726,0.010835,1.192,0.042391,0,0.036318,1,1,0.011831,0.002519,0.00027043,
10,0.00020448,0.010692,1.351,0.042391,0,0.039118,1,1,0.01167,0.002408,0.00026957,
11,0.00017394,0.010138,1.5058,0.064611,0,0.049376,1,1,0.011143,0.0022471,0.00026919,
12,0.0001293,0.0086314,1.6677,0.12158,0,0.055513,1,1,0.0097952,0.0024123,0.00026882,
13,7.3082e-05,0.0064115,1.8067,0.22877,0,0.066222,1,1,0.0079141,0.0026837,0.00026506,
14,2.5417e-06,0.00065548,1.9353,1,0,0.16771,1,1,0.0020642,0.001281,9.9337e-05,
15,7.2479e-07,0.0002559,2.0674,1,0,0.079899,1,1,0.00085371,0.00049394,4.4557e-05,
16,5.2213e-07,8.2297e-05,2.1992,1,0,0.047416,1,1,0.00028869,0.00015996,1.491e-05,
17,3.7732e-07,4.8836e-05,2.3333,1,0,0.019753,1,1,0.00015163,0.00011742,5.7375e-06,
18,2.7068e-07,2.642e-05,2.4768,1,0,0.017016,1,1,0.00010086,6.8363e-05,4.6523e-06,
19,2.0367e-07,2.7756e-05,2.6174,0.81,0,0.016078,1,1,8.9585e-05,4.9584e-05,4.6367e-06,
