"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,6.8243e-08,4.1019e-09,0.73898,6.8243e-07,0.94335,
1,0.036986,1.4787,0.0089828,0.0005916,0.012723,0.089468,0.068168,
2,0.04396,1.4787,0.0089828,0.0005916,0.012723,0.13072,0.077579,
3,0.076542,0,0.004594,0.00024442,0.0067019,0.098494,0.04957,
4,0.090293,0.14904,0.0017377,0.00014645,0.0067528,0.054868,0.042789,
5,0.095967,0.0067371,0.0017377,0.00014645,0.0067528,0.080396,0.039448,
6,0.19427,0,0.00044415,4.0587e-05,0.00011662,0.030246,0.02147,
7,0.20658,0.43073,0.00039424,3.0501e-05,0.00011593,0.039394,0.020741,
8,0.22179,0.00096421,0.00034069,2.4405e-05,0.00011484,0.049943,0.017695,
9,0.25704,0.00045326,0.00013048,9.1564e-06,0.00010236,0.0281,0.012972,
10,0.27421,0.0048202,0.000139,5.684e-06,0.00010189,0.043914,0.0099693,
11,0.31046,0.00017392,8.1675e-05,4.68e-06,9.5539e-05,0.037883,0.0077362,
12,0.3766,0.0017997,2.0749e-05,2.0956e-06,7.0111e-05,0.014134,0.007093,
13,0.39818,0.0099724,1.8021e-05,1.1154e-06,7.0001e-05,0.018018,0.0056895,
14,0.43664,9.2404e-05,1.3384e-05,8.6628e-07,6.9411e-05,0.019642,0.0023168,
15,0.4422,0.00027127,1.3384e-05,8.6628e-07,6.9411e-05,0.028824,0.0037268,
16,0.48947,0,5.619e-06,3.7918e-07,6.9621e-05,0.017766,0.0021233,
17,0.6199,0.00010147,4.0873e-06,2.8372e-07,6.6373e-05,0.018968,0.0011263,
18,0.66581,0.0046563,2.1373e-06,1.5212e-07,6.6438e-05,0.01456,0.0016098,
19,0.69237,3.283e-05,2.013e-06,1.3905e-07,6.6441e-05,0.020126,0.0015238,
20,0.82054,1.3766e-06,1.2269e-06,8.6563e-08,6.4946e-05,0.018005,0.0010916,
21,0.94839,0.0028256,8.5181e-07,5.943e-08,6.3854e-05,0.018349,0.00097794,
22,1.4531,0.0022821,5.7296e-07,4.1707e-08,5.8116e-05,0.018116,0.00052639,
23,1.5069,0.018014,3.9715e-07,2.8658e-08,5.8125e-05,0.018431,0.00055401,
24,1.5637,2.4878e-06,2.6694e-07,1.9303e-08,5.813e-05,0.018183,0.00041526,
25,2.9102,1.7285e-06,1.5648e-07,1.1762e-08,4.2926e-05,0.015647,0.0058871,
26,4.1534,0.14698,4.0576e-07,3.1933e-08,3.0284e-05,0.059452,0.047293,
27,4.2464,0.026765,5.9676e-08,4.3664e-09,3.0277e-05,0.012856,0.00031065,
28,4.294,4.043e-06,4.1418e-08,2.9282e-09,3.0278e-05,0.013096,0.00041495,
29,4.3217,2.7323e-07,3.7617e-08,2.6463e-09,3.0278e-05,0.017458,0.001082,
30,4.366,2.6634e-08,1.9491e-08,1.348e-09,3.0278e-05,0.013278,0.0004078,
