"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,0,0,22.43,1,7.2972,7.2972,
1,1.8133,13.8598,3.3333,1.1675,0.016653,17.0833,2.1675,3.1772,0.019883,
2,3.5501,13.8598,3.3333,0.23793,0.0070866,13.8228,2.9606,0.79307,0.03365,
3,5.5449,7.9124,11.1111,0.22758,0.0093168,13.7212,3.1946,0.58737,0.074015,
4,7.5569,28.4233,11.1111,0.020151,0.00091188,14.6059,3.2364,0.068247,0.026681,
5,9.573,4.4689,11.1111,0.0062425,0.0001891,14.6802,3.2466,0.017926,0.0080557,
6,11.6711,3.0077,37.037,0.0059884,0.00017715,14.6789,3.2437,0.018467,0.010662,
7,13.7096,1.1405,37.037,0.00049707,1.7328e-05,14.6969,3.2468,0.0028036,0.0024681,
8,15.7341,0.31563,37.037,2.9363e-05,1.6084e-06,14.699,3.2472,9.2968e-05,7.46e-06,
9,16.8362,0.025649,37.037,6.6581e-07,2.748e-08,14.699,3.2472,1.8879e-06,3.0153e-07,
10,17.7172,0.00035702,37.037,1.2016e-08,5.2103e-10,14.699,3.2472,2.2384e-07,2.1899e-07,
11,17.8146,4.8806e-05,37.037,4.8862e-09,2.8819e-10,14.699,3.2472,1.5652e-07,1.5541e-07,
12,17.9317,5.2977e-08,37.037,3.3125e-09,1.5206e-10,14.699,3.2472,1.8696e-07,1.8666e-07,
13,17.9754,2.4075e-08,123.4568,3.0541e-09,9.3419e-11,14.699,3.2472,1.9614e-07,1.9604e-07,
14,18.0216,5.6556e-09,123.4568,9.1173e-10,7.2303e-11,14.699,3.2472,2.6048e-07,2.6046e-07,
15,18.0678,2.6927e-08,411.5226,1.3063e-09,3.9388e-11,14.699,3.2472,1.0899e-07,1.0895e-07,
16,18.1094,4.7268e-09,411.5226,9.691e-10,2.0364e-11,14.699,3.2472,2.0383e-07,2.0382e-07,
17,18.2128,3.2588e-09,1371.7421,2.9016e-09,1.5553e-10,14.699,3.2472,1.7927e-06,1.7927e-06,
18,18.259,2.3565e-08,1371.7421,2.2769e-09,7.557e-11,14.699,3.2472,1.821e-06,1.821e-06,
19,18.308,6.6981e-09,1371.7421,2.4614e-10,9.5228e-12,14.699,3.2472,1.5268e-06,1.5268e-06,
20,18.3593,1.6439e-08,4572.4737,1.009e-09,5.9221e-11,14.699,3.2472,1.6849e-06,1.6849e-06,
21,18.4091,5.1111e-09,15241.579,9.0972e-10,2.6757e-11,14.699,3.2472,1.8001e-06,1.8001e-06,
22,18.4613,1.8991e-09,15241.579,5.4096e-10,2.0524e-11,14.699,3.2472,8.056e-06,8.056e-06,
23,18.5114,2.7645e-09,15241.579,9.1537e-11,3.3256e-12,14.699,3.2472,7.7302e-06,7.7302e-06,
24,18.5593,3.3685e-09,50805.2634,1.2115e-09,3.7533e-11,14.699,3.2472,1.077e-05,1.077e-05,
25,18.6111,7.6318e-09,50805.2634,8.1809e-10,2.2495e-11,14.699,3.2472,1.982e-05,1.982e-05,
26,18.6616,2.2075e-09,169350.8781,4.1233e-10,1.9049e-11,14.699,3.2472,2.1234e-05,2.1234e-05,
27,18.7166,9.1538e-09,169350.8781,3.2126e-10,9.8749e-12,14.699,3.2472,4.0912e-05,4.0912e-05,
28,18.7706,1.2814e-09,169350.8781,4.2285e-10,1.0793e-11,14.699,3.2472,6.5884e-05,6.5884e-05,
29,18.827,5.1999e-09,564502.9269,3.7748e-10,1.5073e-11,14.699,3.2472,1.272e-05,1.272e-05,
30,18.886,8.217e-10,564502.9269,2.6988e-10,6.5691e-12,14.699,3.2472,7.3233e-05,7.3233e-05,
31,18.9414,6.7482e-10,1881676.4232,2.2829e-10,8.6196e-12,14.699,3.2472,0.00023562,0.00023562,
32,19.0016,2.1307e-09,1881676.4232,6.555e-11,3.3714e-12,14.699,3.2472,6.4188e-05,6.4188e-05,
33,19.063,5.1994e-10,1881676.4232,2.975e-11,1.0835e-12,14.699,3.2472,0.00012715,0.00012715,
34,19.1279,2.5961e-10,6272254.7439,2.2019e-10,4.8314e-12,14.699,3.2472,8.7793e-05,8.7793e-05,
35,19.1932,1.4343e-09,6272254.7439,1.4864e-10,3.1594e-12,14.699,3.2473,0.00038395,0.00038395,
36,19.2565,3.2901e-10,20907515.8129,4.9195e-11,1.4176e-12,14.699,3.2472,0.00018767,0.00018767,
37,19.3208,1.3473e-09,20907515.8129,4.399e-11,1.0594e-12,14.699,3.2472,0.0018436,0.0018436,
38,19.3886,5.3389e-10,69691719.3763,5.4235e-11,2.1545e-12,14.699,3.2472,0.00034835,0.00034835,
39,19.484,1.7219e-10,232305731.2542,5.4235e-11,2.1545e-12,14.699,3.2469,0.0061668,0.0061668,
40,19.5792,0,774352437.514,5.4235e-11,2.1545e-12,14.699,3.2461,0.026589,0.026589,
41,19.6751,0,2581174791.7132,5.4235e-11,2.1545e-12,14.699,3.2432,0.094686,0.094686,
42,19.7685,0,8603915972.3773,5.4235e-11,2.1545e-12,14.699,3.2338,0.32168,0.32168,
43,19.8618,0,28679719907.9244,5.4235e-11,2.1545e-12,14.699,3.2022,1.0689,1.0689,
44,19.9566,0,95599066359.7481,5.4235e-11,2.1545e-12,14.699,3.0971,3.0327,3.0327,
45,20.0529,0,318663554532.4938,5.4235e-11,2.1545e-12,14.699,7.4116,9.7566,9.7566,
46,20.1491,0,1062211848441.646,5.4235e-11,2.1545e-12,14.699,20,32.2275,32.2275,
47,20.2447,0,3540706161472.154,5.4235e-11,2.1545e-12,14.699,20,103.726,103.726,
48,20.3436,0,11802353871573.85,5.4235e-11,2.1545e-12,14.699,20,296.173,296.173,
49,20.4415,0,39341179571912.82,5.4235e-11,2.1545e-12,14.699,20,887.2766,887.2766,
50,20.5437,0,131137265239709.4,5.4235e-11,2.1545e-12,14.699,20,2836.7254,2836.7254,
51,20.6396,0,437124217465698.1,5.4235e-11,2.1545e-12,14.699,20,9328.5209,9328.5209,
52,20.734,0,1457080724885660,5.4235e-11,2.1545e-12,14.699,20,30968.0469,30968.0469,
53,20.8282,0,4856935749618868,5.4235e-11,2.1545e-12,14.699,20,103100.0363,103100.0363,
54,20.9235,0,1.618978583206289e+16,5.4235e-11,2.1545e-12,14.699,20,343540.118,343540.118,
55,21.0171,0,5.396595277354298e+16,5.4235e-11,2.1545e-12,14.699,20,1145007.0997,1145007.0997,
56,21.1154,0,1.798865092451433e+17,5.4235e-11,2.1545e-12,14.699,20,3816563.717,3816563.717,
57,21.2104,0,5.996216974838111e+17,5.4235e-11,2.1545e-12,14.699,20,12721752.4456,12721752.4456,
58,21.3041,0,1.998738991612704e+18,5.4235e-11,2.1545e-12,14.699,20,42405714.8753,42405714.8753,
59,21.3986,0,6.662463305375679e+18,5.4235e-11,2.1545e-12,14.699,20,141352256.3084,141352256.3084,
60,21.4954,0,2.220821101791893e+19,5.4235e-11,2.1545e-12,14.699,20,471174061.0852,471174061.0852,
61,21.5922,0,7.402737005972978e+19,5.4235e-11,2.1545e-12,14.699,20,1570580077.0079,1570580077.0079,
62,21.6862,0,2.467579001990993e+20,5.4235e-11,2.1545e-12,14.699,20,5235266796.7503,5235266796.7503,
63,21.7805,0,8.225263339969975e+20,5.4235e-11,2.1545e-12,14.699,20,17450889195.8918,17450889195.8918,
64,21.8765,0,2.741754446656658e+21,5.4235e-11,2.1545e-12,14.699,20,58169630526.3634,58169630526.3634,
65,21.971,0,9.139181488855528e+21,5.4235e-11,2.1545e-12,14.699,20,193898768294.6022,193898768294.6022,
66,22.0663,0,3.046393829618509e+22,5.4235e-11,2.1545e-12,14.699,20,646329227522.0647,646329227522.0647,
67,22.1605,0,1.015464609872836e+23,5.4235e-11,2.1545e-12,14.699,20,2154430758280.273,2154430758280.273,
68,22.255,0,3.384882032909455e+23,5.4235e-11,2.1545e-12,14.699,20,7181435860807.634,7181435860807.634,
69,22.3497,0,1.128294010969818e+24,5.4235e-11,2.1545e-12,14.699,20,23938119535898.84,23938119535898.84,
70,22.4463,0,3.760980036566062e+24,5.4235e-11,2.1545e-12,14.699,20,79793731786202.84,79793731786202.84,
71,22.541,0,1.253660012188687e+25,5.4235e-11,2.1545e-12,14.699,20,265979105953882.9,265979105953882.9,
72,22.6352,0,4.178866707295624e+25,5.4235e-11,2.1545e-12,14.699,20,886597019846149.9,886597019846149.9,
73,22.7295,0,1.392955569098541e+26,5.4235e-11,2.1545e-12,14.699,20,2955323399487040,2955323399487040,
74,22.8238,0,4.643185230328472e+26,5.4235e-11,2.1545e-12,14.699,20,9851077998290006,9851077998290006,
75,22.9183,0,1.547728410109491e+27,5.4235e-11,2.1545e-12,14.699,20,3.283692666096656e+16,3.283692666096656e+16,
76,23.0123,0,5.15909470036497e+27,5.4235e-11,2.1545e-12,14.699,20,1.094564222032218e+17,1.094564222032218e+17,
77,23.1061,0,1.71969823345499e+28,5.4235e-11,2.1545e-12,14.699,20,3.648547406774058e+17,3.648547406774058e+17,
78,23.2,0,5.732327444849967e+28,5.4235e-11,2.1545e-12,14.699,20,1.216182468924686e+18,1.216182468924686e+18,
79,23.2949,0,1.910775814949989e+29,5.4235e-11,2.1545e-12,14.699,20,4.053941563082286e+18,4.053941563082286e+18,
80,23.3935,0,6.369252716499964e+29,5.4235e-11,2.1545e-12,14.699,20,1.351313854360762e+19,1.351313854360762e+19,
81,23.4916,0,2.123084238833321e+30,5.4235e-11,2.1545e-12,14.699,20,4.504379514535874e+19,4.504379514535874e+19,
82,23.5877,0,7.076947462777738e+30,5.4235e-11,2.1545e-12,14.699,20,1.501459838178624e+20,1.501459838178624e+20,
83,23.6822,0,2.35898248759258e+31,5.4235e-11,2.1545e-12,14.699,20,5.004866127262082e+20,5.004866127262082e+20,
84,23.7765,0,7.863274958641932e+31,5.4235e-11,2.1545e-12,14.699,20,1.668288709087361e+21,1.668288709087361e+21,
85,23.8713,0,2.621091652880644e+32,5.4235e-11,2.1545e-12,14.699,20,5.560962363624536e+21,5.560962363624536e+21,
