"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,0,0,22.43,0.5,5.5314,
1,1.9539,15.829,2.2727,0.052667,6.8287,1,4.8614,
2,3.9906,15.829,2.2796,0.048471,7.1379,1,4.8794,
3,5.8207,6.7067,2.2778,0.046412,7.2517,1,4.8783,
4,7.7825,1.5415,2.2929,0.046053,7.183,1,4.9146,
5,9.5714,4.2697,2.2806,0.045131,7.2212,1,4.8789,
6,11.4642,1.6663,2.2947,0.045149,7.181,1,4.9219,
7,13.2693,2.9829,2.2799,0.044637,7.2003,1,4.8708,
8,15.1418,1.9078,2.2757,0.044479,7.1986,1,4.8944,
9,17.0752,2.5896,2.283,0.044775,7.1499,1,4.8554,
10,18.9968,2.2977,2.2754,0.044704,7.1493,1,4.8594,
11,20.947,0.67408,2.2919,0.044619,7.1416,1,4.8808,
12,22.8564,2.2651,2.2695,0.044254,7.1687,1,4.8405,
13,24.7558,1.6106,2.285,0.044204,7.1695,1,4.8614,
14,26.6576,0.92897,2.2778,0.044141,7.1729,1,4.8553,
15,28.5812,0.40644,2.2795,0.043956,7.188,1,4.8489,
16,30.5083,0.89158,2.2902,0.044122,7.1702,1,4.8622,
17,32.447,0.24404,2.2859,0.044003,7.1806,1,4.8563,
18,34.4997,0.36794,2.2881,0.043972,7.1825,1,4.8574,
19,36.5806,0.25802,2.2776,0.043873,7.1916,1,4.851,
20,38.6425,0.20485,2.2826,0.043926,7.1858,1,4.8535,
21,40.722,0.17,2.2808,0.043917,7.1864,1,4.8545,
22,42.8137,0.12562,2.2843,0.043922,7.1856,1,4.8547,
23,44.9504,0.095545,2.2847,0.0439,7.1876,1,4.8545,
24,47.0217,0.030409,2.2848,0.04392,7.1855,1,4.8548,
25,49.1661,0.059906,2.2842,0.0439,7.1871,1,4.8548,
26,51.2793,0.11857,2.2828,0.043896,7.1875,1,4.854,
27,53.2916,0.057074,2.2842,0.043908,7.1861,1,4.8553,
28,55.4248,0.021118,2.2836,0.043892,7.1877,1,4.8538,
29,57.3507,0.011709,2.2839,0.043901,7.1868,1,4.855,
30,59.4286,0.02583,2.2838,0.043887,7.1881,1,4.8535,
31,61.28,0.0094639,2.283,0.043864,7.1902,1,4.8527,
32,63.3119,0.10341,2.2832,0.043871,7.1894,1,4.8531,
33,65.5851,0.0026358,2.2843,0.043883,7.1883,1,4.8539,
34,67.6787,0.017596,2.2831,0.043899,7.1866,1,4.8544,
35,69.8037,0.014582,2.2834,0.04387,7.1894,1,4.853,
36,71.9838,0.0071911,2.2838,0.04388,7.1884,1,4.8537,
37,73.9811,0.013172,2.2841,0.043907,7.1858,1,4.8553,
38,76.0674,0.036152,2.2831,0.043866,7.1898,1,4.8527,
39,78.1393,0.0069607,2.2849,0.043895,7.1868,1,4.8551,
40,80.2576,0.033163,2.2828,0.043851,7.1911,1,4.8518,
41,82.4439,0.0092994,2.2843,0.043882,7.1881,1,4.8543,
42,84.4459,0.022047,2.2827,0.043857,7.1905,1,4.8518,
43,86.535,0.015084,2.2837,0.043876,7.1885,1,4.8538,
44,88.6229,0.0061201,2.2838,0.043855,7.1906,1,4.8521,
45,90.7126,0.017601,2.2821,0.043849,7.1911,1,4.8523,
46,92.8484,0.039652,2.2836,0.043875,7.1886,1,4.8534,
47,92.9417,0.0083493,2.2836,0.043875,7.1886,1,4.8534,
48,94.9997,1.1793e-07,2.2856,0.043887,7.1873,1,4.855,
49,97.0484,0.052876,2.2814,0.043837,7.1921,1,4.8516,
50,99.171,0.010316,2.2865,0.043892,7.1867,1,4.8555,
51,101.2659,0.03362,2.2831,0.043855,7.1903,1,4.8529,
52,103.3754,0.0079903,2.2851,0.043879,7.1878,1,4.8543,
53,105.537,0.019208,2.2826,0.043849,7.1908,1,4.8526,
54,107.6133,0.0069584,2.2839,0.043863,7.1894,1,4.8535,
55,109.5765,0.013671,2.2801,0.043863,7.1889,1,4.8537,
56,111.7668,0.26284,2.2827,0.043849,7.1902,1,4.8531,
57,113.9251,0.010067,2.2844,0.043844,7.1907,1,4.853,
58,114.1446,0.0084341,2.2844,0.043844,7.1907,1,4.853,
59,116.1813,7.0622e-06,2.2854,0.043844,7.1905,1,4.8541,
60,118.1677,0.089984,2.284,0.043847,7.1902,1,4.8531,
61,120.3722,0.0072067,2.2834,0.043849,7.1899,1,4.8528,
62,122.4306,0.044846,2.2841,0.04383,7.1917,1,4.8529,
63,124.5711,0.0072625,2.2838,0.043838,7.1908,1,4.8525,
64,126.7193,0.087846,2.2842,0.043837,7.1909,1,4.8529,
65,128.7844,0.0036428,2.2826,0.043821,7.1924,1,4.8516,
66,130.9528,0.030683,2.2851,0.043844,7.19,1,4.8539,
67,133.0554,0.013233,2.2816,0.043789,7.1955,1,4.8501,
68,135.2194,0.014541,2.2849,0.043852,7.1892,1,4.8541,
69,135.3582,0.0072109,2.2849,0.043852,7.1892,1,4.8541,
70,137.4438,1.9153e-07,2.2847,0.043832,7.1911,1,4.8533,
71,139.5918,0.04612,2.2849,0.043835,7.1909,1,4.8535,
72,141.6799,0.0020861,2.282,0.043816,7.1926,1,4.851,
73,143.7294,0.041695,2.2845,0.043827,7.1915,1,4.8533,
74,145.6735,0.011533,2.2836,0.043825,7.1916,1,4.8523,
75,147.7261,0.039324,2.2842,0.043823,7.1918,1,4.8528,
76,149.7083,0.0046005,2.2849,0.043835,7.1906,1,4.8533,
77,151.8073,0.048663,2.2841,0.04382,7.192,1,4.8528,
78,153.9491,0.014382,2.2843,0.043824,7.1916,1,4.8527,
79,156.0248,0.032791,2.2844,0.043822,7.1918,1,4.853,
80,156.7618,0.0068192,2.2844,0.043822,7.1917,1,4.853,
81,158.6841,0.00020322,2.2836,0.043811,7.1928,1,4.8525,
82,160.7695,0.043533,2.2842,0.043815,7.1923,1,4.8526,
83,162.8164,0.0067109,2.2862,0.043841,7.1896,1,4.8542,
84,164.8618,0.098981,2.2841,0.04381,7.1926,1,4.8525,
85,166.9875,0.019846,2.2856,0.043818,7.1918,1,4.8536,
86,169.0958,0.022353,2.2841,0.04381,7.1926,1,4.8524,
87,171.2208,0.011599,2.2854,0.043812,7.1923,1,4.8536,
88,173.3054,0.016104,2.2837,0.043807,7.1928,1,4.8521,
89,175.4926,0.016464,2.285,0.04381,7.1924,1,4.8532,
90,177.4583,0.010747,2.2835,0.043803,7.1932,1,4.8519,
91,179.5322,0.0257,2.2846,0.043809,7.1925,1,4.8528,
92,181.5003,0.008809,2.2836,0.043804,7.1929,1,4.8519,
93,183.6641,0.016697,2.2845,0.043805,7.1928,1,4.8527,
94,185.778,0.0060939,2.284,0.043811,7.1923,1,4.8521,
95,187.9168,0.01256,2.2846,0.043804,7.1929,1,4.8528,
96,189.9312,0.0092735,2.2844,0.043805,7.1927,1,4.8524,
97,192.0197,0.085415,2.2844,0.043804,7.1927,1,4.8525,
98,192.0924,0.0011783,2.2844,0.043804,7.1927,1,4.8525,
99,194.1198,6.0983e-08,2.285,0.043785,7.1945,1,4.8531,
100,196.2857,0.043767,2.2844,0.043801,7.1929,1,4.8524,
