"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,0,0,2.1991,0.5,3.2874,
1,1.5634,4.2724,0.067226,0.0017451,1.3463,0.66201,1.2634,
2,1.8234,4.2724,0.056883,0.0013768,1.2386,0.6974,1.2383,
3,2.1079,0.50538,0.045399,0.0010605,1.1705,0.72673,1.2283,
4,2.464,0.33306,0.034559,0.00078404,1.1294,0.74892,1.2227,
5,4.3091,0.26951,0.025451,0.00056236,1.1046,0.76519,1.2188,
6,5.0088,0.58122,0.018253,0.00039416,1.0895,0.77619,1.216,
7,5.8471,0.27003,0.012895,0.00027089,1.0799,0.78406,1.2136,
8,6.8531,0.20388,0.0090011,0.00018254,1.0737,0.78938,1.2115,
9,7.8726,0.143,0.0062293,0.00012459,1.0696,0.79283,1.2096,
10,9.2317,0.10917,0.0042897,8.5793e-05,1.0668,0.79519,1.2082,
11,10.7195,0.078099,0.0029451,5.8903e-05,1.0649,0.7969,1.2073,
12,12.5607,0.051675,0.0020177,4.0354e-05,1.0636,0.79813,1.2066,
13,14.389,0.035026,0.0013802,2.7603e-05,1.0627,0.79902,1.2062,
14,16.2106,0.024321,0.000943,1.886e-05,1.0622,0.79965,1.2058,
15,18.0445,0.01711,0.00064392,1.2878e-05,1.0618,0.80016,1.2056,
16,19.8804,0.011823,0.00043937,8.7875e-06,1.0615,0.8005,1.2054,
17,21.7033,0.0083776,0.00029969,5.9937e-06,1.0613,0.80075,1.2053,
18,23.5342,0.0059215,0.00020433,4.0867e-06,1.0612,0.80093,1.2052,
19,25.3601,0.0041761,0.00013928,2.7857e-06,1.0611,0.80104,1.2052,
20,27.1791,0.0029397,9.4933e-05,1.8987e-06,1.0611,0.80114,1.2051,
21,29.0269,0.0020442,6.4685e-05,1.2937e-06,1.061,0.80117,1.2051,
22,30.8681,0.0014169,4.4084e-05,8.8168e-07,1.061,0.80124,1.2051,
23,31.2336,0.000995,3.0037e-05,6.0074e-07,1.061,0.80126,1.2051,
24,32.0835,0.00056219,2.0466e-05,4.0931e-07,1.061,0.80128,1.2051,
25,32.3048,0.00062385,1.3944e-05,2.7888e-07,1.0609,0.80129,1.2051,
26,32.5089,0.00026437,9.5004e-06,1.9001e-07,1.0609,0.80131,1.205,
27,32.7236,0.00018098,6.4728e-06,1.2946e-07,1.0609,0.80131,1.205,
28,32.9452,0.00012373,4.41e-06,8.8199e-08,1.0609,0.80132,1.205,
29,33.1614,8.4483e-05,3.0045e-06,6.009e-08,1.0609,0.80132,1.205,
30,33.3879,5.7657e-05,2.047e-06,4.094e-08,1.0609,0.80133,1.205,
