"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,9.038,4.1223,0.00015179,NaN,NaN,NaN,NaN,1,4.3582,0,0,
1,8.5081,3.3518,0.44319,0.16677,0,2.2364,1,2.0566,3.3519,0.0034376,0.00010743,
2,4.7115,0.75468,0.52826,1,0,3.6336,1,21.1191,0.75482,0.0037506,0.00026007,
3,4.2399,0.44629,0.61275,1,0,1.7235,1,21.1191,0.44746,0.0020675,0.00010987,
4,4.2114,0.36189,0.69942,1,0,0.52958,1,21.1191,0.36193,0.00083451,4.0142e-05,
5,4.1974,0.050629,0.82013,1,0,0.16704,1,21.1191,0.050638,0.00061575,2.1764e-05,
6,4.198,0.0041793,0.89009,1,0,0.044316,1,21.1191,0.0041796,2.1843e-05,7.6872e-07,
7,4.1979,0.00027963,0.95794,1,0,0.0024755,1,21.1191,0.00027963,5.8759e-08,2.0695e-09,
8,4.1979,0.0010583,1.0249,1,0,0.010577,1,21.1191,0.0010583,2.0314e-09,6.348e-11,
9,4.1979,0.00064772,1.0936,1,0,0.01311,1,21.1191,0.00064772,3.5527e-10,1.123e-11,
10,4.1979,0.0017666,1.1588,1,0,0.011874,1,21.1191,0.0017666,1.0257e-10,3.4284e-12,
11,4.1979,0.00055593,1.2227,1,0,0.0041818,1,21.1191,0.00055593,7.6765e-12,2.945e-13,
12,4.1979,0.00056808,1.2888,1,0,0.0056074,1,21.1191,0.00056808,7.0817e-11,2.3631e-12,
13,4.1979,0.00024468,1.355,1,0,0.0023059,1,21.1191,0.00024468,2.3948e-12,9.0308e-14,
14,4.1979,0.00043576,1.4204,1,0,0.0038426,1,21.1191,0.00043576,7.0246e-11,2.3408e-12,
15,4.1979,0.00013544,1.4863,1,0,0.001208,1,21.1191,0.00013544,2.6395e-12,9.3475e-14,
16,4.1979,4.9874e-06,1.5549,1,0,0.0030012,1,21.1191,4.9874e-06,2.0755e-14,7.1053e-16,
17,4.1979,6.5167e-06,1.6204,1,0,0.0025274,1,21.1191,6.5167e-06,0,0,
18,4.1979,6.7722e-07,1.6852,1,0,0.0021834,1,21.1191,6.7722e-07,0,0,
19,4.1979,1.0084e-06,1.7507,1,0,0.0018626,1,21.1191,1.0084e-06,0,0,
20,4.1979,2.5106e-07,1.8167,1,0,0.0016299,1,21.1191,2.5106e-07,0,0,
21,4.1979,3.6866e-07,1.8816,1,0,0.0014373,1,21.1191,3.6866e-07,0,0,
22,4.1979,2.2814e-07,1.9469,1,0,0.0012829,1,21.1191,2.2814e-07,0,0,
23,4.1979,2.0003e-07,2.0117,1,0,0.0011541,1,21.1191,2.0003e-07,0,0,
