"iter","cost",
0,-6.3954,
1,-7.9844,
2,-4.6707,
3,-3.0279,
4,-0.96096,
5,-0.80412,
6,-0.51663,
7,-0.33984,
8,-0.31401,
9,-0.31505,
10,-0.31216,
11,-0.40394,
12,-0.55748,
13,-0.52237,
14,-0.51485,
15,-0.68799,
16,-0.77225,
17,-0.76568,
18,-0.76381,
19,-0.76319,
20,-0.76328,
21,-0.84051,
22,-0.84061,
23,-0.83973,
24,-0.83956,
25,-0.8395,
26,-0.83951,
27,-0.83951,
28,-0.85626,
29,-0.85571,
30,-0.85563,
31,-0.85562,
32,-0.85561,
33,-0.85561,
34,-0.85896,
35,-0.85888,
36,-0.85888,
37,-0.85887,
38,-0.85887,
38,-0.85887,
