"iter","cost",
0,-3.0219,
1,-3.4912,
2,-1.9161,
3,-0.58049,
4,-0.2672,
5,-0.15602,
6,-0.1545,
7,-0.14024,
8,-0.20113,
9,-0.29004,
10,-0.27677,
11,-0.38094,
12,-0.46371,
13,-0.45808,
14,-0.45976,
15,-0.45835,
16,-0.52569,
17,-0.51941,
18,-0.5211,
19,-0.52406,
20,-0.52522,
21,-0.52533,
22,-0.52502,
23,-0.52555,
24,-0.52546,
25,-0.52595,
26,-0.52616,
27,-0.52638,
28,-0.52646,
29,-0.52652,
30,-0.52654,
31,-0.52658,
32,-0.54551,
33,-0.5433,
34,-0.54281,
35,-0.54274,
36,-0.54273,
37,-0.54271,
38,-0.54272,
39,-0.54272,
40,-0.54629,
41,-0.54597,
42,-0.54596,
43,-0.54596,
44,-0.54595,
45,-0.54595,
46,-0.54595,
46,-0.54595,
