"iter","cost",
0,-16.2277,
1,-16.2167,
2,-7.6683,
3,-1.588,
4,-1.4381,
5,-1.2602,
6,-0.75434,
7,-0.61015,
8,-0.17436,
9,-0.17476,
10,-0.15082,
11,-0.13602,
12,-0.1278,
13,-0.12961,
14,-0.14434,
15,-0.16842,
16,-0.21458,
17,-0.48252,
18,-0.45898,
19,-0.51213,
20,-0.50983,
21,-0.51537,
22,-0.51479,
23,-0.51383,
24,-0.51443,
25,-0.51451,
26,-0.51455,
27,-0.51452,
28,-0.51446,
29,-0.5144,
30,-0.51437,
31,-0.51436,
32,-0.51438,
33,-0.51439,
34,-0.5144,
35,-0.51439,
36,-0.51437,
37,-0.51436,
38,-0.51435,
39,-0.51435,
40,-0.53076,
41,-0.52976,
42,-0.52955,
43,-0.52953,
44,-0.52953,
45,-0.52952,
46,-0.52952,
47,-0.52952,
48,-0.52953,
49,-0.52953,
50,-0.52953,
51,-0.52953,
52,-0.52953,
53,-0.52953,
54,-0.52954,
55,-0.52954,
56,-0.52954,
57,-0.52954,
58,-0.52955,
59,-0.52955,
60,-0.52955,
61,-0.52955,
62,-0.52955,
63,-0.52955,
64,-0.52955,
65,-0.52955,
66,-0.52955,
67,-0.52955,
68,-0.52955,
69,-0.52955,
70,-0.52955,
71,-0.52955,
72,-0.52955,
73,-0.52955,
73,-0.52955,
