"iter","cost",
0,-5.5518,
1,-25.6413,
2,-14.343,
3,-2.9981,
4,-1.3258,
5,-1.0961,
6,-0.52079,
7,-0.084492,
8,-0.043848,
9,-0.037221,
10,-0.02595,
11,-0.022522,
12,-0.020135,
13,-0.020969,
14,-0.016459,
15,-0.018159,
16,-0.017651,
17,-0.018123,
18,-0.018025,
19,-0.018022,
20,-0.026356,
21,-0.052963,
22,-0.23678,
23,-0.30275,
24,-0.43156,
25,-0.44163,
26,-0.44022,
27,-0.44564,
28,-0.44655,
29,-0.44992,
30,-0.45296,
31,-0.45439,
32,-0.45586,
33,-0.45654,
34,-0.45698,
35,-0.45733,
36,-0.45755,
37,-0.45789,
38,-0.45815,
39,-0.45845,
40,-0.45871,
41,-0.45891,
42,-0.45906,
43,-0.45918,
44,-0.4593,
45,-0.45941,
46,-0.4595,
47,-0.45957,
48,-0.45963,
49,-0.45965,
50,-0.45967,
51,-0.45967,
52,-0.45967,
53,-0.45967,
54,-0.45968,
55,-0.45968,
56,-0.45968,
57,-0.45968,
58,-0.45969,
59,-0.45969,
60,-0.45969,
61,-0.4597,
61,-0.4597,
