"iter","cost",
0,-9.3764,
1,-13.5968,
2,-8.0117,
3,-2.1538,
4,-1.5583,
5,-0.63322,
6,-0.4878,
7,-0.33979,
8,-0.21525,
9,-0.15003,
10,-0.10356,
11,-0.07871,
12,-0.072152,
13,-0.063613,
14,-0.065494,
15,-0.066021,
16,-0.065692,
17,-0.085292,
18,-0.11659,
19,-0.11631,
20,-0.16598,
21,-0.30733,
22,-0.28379,
23,-0.28576,
24,-0.2889,
25,-0.28853,
26,-0.28784,
27,-0.39694,
28,-0.46741,
29,-0.46714,
30,-0.47097,
31,-0.47169,
32,-0.47076,
33,-0.47093,
34,-0.47128,
35,-0.47164,
36,-0.47179,
37,-0.47182,
38,-0.4718,
39,-0.47179,
40,-0.54322,
41,-0.5372,
42,-0.53598,
43,-0.53595,
44,-0.53591,
45,-0.53591,
46,-0.53595,
47,-0.53597,
48,-0.53598,
49,-0.53599,
50,-0.53599,
51,-0.53599,
52,-0.53599,
53,-0.53599,
54,-0.53599,
55,-0.53599,
56,-0.55234,
57,-0.55013,
58,-0.54988,
59,-0.54986,
60,-0.54985,
61,-0.54985,
62,-0.54986,
63,-0.54986,
64,-0.54986,
64,-0.54986,
