"iter","cost",
0,-7.1874,
1,-8.1604,
2,-4.0264,
3,-2.3603,
4,-2.3165,
5,-1.7271,
6,-1.0836,
7,-0.79489,
8,-0.50591,
9,-0.45167,
10,-0.45014,
11,-0.49445,
12,-0.54492,
13,-0.5396,
14,-0.60786,
15,-0.66166,
16,-0.6574,
17,-0.65969,
18,-0.65951,
19,-0.6589,
20,-0.70957,
21,-0.7111,
22,-0.70902,
23,-0.7089,
24,-0.70879,
25,-0.70876,
26,-0.72225,
27,-0.72048,
28,-0.72014,
29,-0.7201,
30,-0.72008,
31,-0.72008,
32,-0.72008,
33,-0.72274,
34,-0.72234,
35,-0.7223,
36,-0.7223,
37,-0.7223,
38,-0.7223,
38,-0.7223,
