"iter","cost",
0,-8.5468,
1,-8.2518,
2,-3.5891,
3,-0.43171,
4,-0.54533,
5,-0.23971,
6,-0.19387,
7,-0.094202,
8,-0.074002,
9,-0.073629,
10,-0.072784,
11,-0.070696,
12,-0.10169,
13,-0.15873,
14,-0.15291,
15,-0.15037,
16,-0.23581,
17,-0.35465,
18,-0.37044,
19,-0.37774,
20,-0.37709,
21,-0.50058,
22,-0.52288,
23,-0.51676,
24,-0.51883,
25,-0.5198,
26,-0.51881,
27,-0.5188,
28,-0.51889,
29,-0.51897,
30,-0.51907,
31,-0.51912,
32,-0.51912,
33,-0.5191,
34,-0.56074,
35,-0.55607,
36,-0.55548,
37,-0.55534,
38,-0.55529,
39,-0.55529,
40,-0.5553,
41,-0.5553,
42,-0.5553,
43,-0.5553,
44,-0.5553,
45,-0.56381,
46,-0.5628,
47,-0.56275,
48,-0.56274,
49,-0.56274,
50,-0.56274,
50,-0.56274,
