"iter","cost",
0,-16.7173,
1,-38.5537,
2,-23.5808,
3,-7.5574,
4,-3.965,
5,-3.4757,
6,-1.8746,
7,-1.755,
8,-1.4248,
9,-1.1144,
10,-0.72553,
11,-0.46719,
12,-0.14505,
13,-0.14023,
14,-0.12736,
15,-0.09681,
16,-0.080926,
17,-0.070615,
18,-0.07167,
19,-0.071004,
20,-0.071373,
21,-0.071487,
22,-0.071322,
23,-0.075632,
24,-0.08917,
25,-0.1986,
26,-0.44502,
27,-0.43176,
28,-0.45383,
29,-0.45366,
30,-0.4541,
31,-0.45402,
32,-0.45421,
33,-0.45489,
34,-0.45592,
35,-0.45677,
36,-0.45718,
37,-0.45726,
38,-0.45719,
39,-0.45715,
40,-0.4572,
41,-0.45733,
42,-0.45747,
43,-0.45752,
44,-0.45754,
45,-0.45755,
46,-0.45756,
47,-0.45758,
48,-0.45762,
49,-0.45765,
50,-0.45768,
51,-0.45769,
52,-0.45768,
53,-0.45767,
54,-0.45766,
55,-0.45766,
56,-0.45767,
57,-0.45767,
58,-0.45767,
59,-0.45766,
60,-0.45765,
61,-0.45764,
62,-0.45764,
63,-0.51685,
64,-0.52418,
65,-0.51955,
66,-0.52013,
67,-0.52007,
68,-0.5199,
69,-0.51998,
70,-0.52007,
71,-0.52014,
72,-0.52018,
73,-0.52019,
74,-0.52019,
75,-0.52019,
76,-0.52019,
77,-0.52021,
78,-0.52022,
79,-0.52024,
80,-0.52025,
81,-0.52026,
82,-0.52026,
83,-0.52025,
84,-0.52026,
85,-0.52026,
86,-0.52026,
87,-0.52026,
88,-0.52026,
89,-0.52026,
90,-0.52026,
91,-0.52026,
92,-0.52026,
93,-0.52026,
93,-0.52026,
