"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,-0.012905,31.6168,6.9853e-05,NaN,NaN,NaN,NaN,1,1.0086,0.11853,0.012835,
1,-0.19264,1.8704,46.3109,1,0,0.87529,1,1,0.65379,0,0,
2,-0.38061,0.32142,97.6908,1,0,0.45683,1,1,0.54519,0,0,
3,-0.45455,0.168,149.1326,1,0,0.32005,1,1,0.4827,0,0,
4,-0.47941,0.094096,201.9751,1,0,0.20345,1,1,0.46644,0,0,
5,-0.48962,0.060417,254.8914,1,0,0.13809,1,1,0.4644,0,0,
6,-0.4953,0.046799,305.9039,1,0,0.11011,1,1,0.46658,0,0,
7,-0.4993,0.039321,356.7716,1,0,0.094451,1,1,0.4697,0,0,
8,-0.50212,0.032574,407.7109,1,0,0.079444,1,1,0.47254,0,0,
9,-0.50415,0.027555,457.717,1,0,0.067943,1,1,0.47539,0,0,
10,-0.50567,0.023955,507.7901,1,0,0.059554,1,1,0.47772,0,0,
11,-0.50682,0.020666,557.2384,1,0,0.051705,1,1,0.47958,0,0,
12,-0.50764,0.017327,609.1076,1,0,0.043552,1,1,0.48111,0,0,
13,-0.50822,0.014507,660.4519,1,0,0.036585,1,1,0.48214,0,0,
14,-0.50863,0.01211,712.3049,1,0,0.030613,1,1,0.48279,0,0,
15,-0.50891,0.010083,764.5764,1,0,0.025531,1,1,0.48329,0,0,
16,-0.50912,0.0087391,814.987,1,0,0.022155,1,1,0.48376,0,0,
17,-0.50928,0.0078308,864.892,1,0,0.019872,1,1,0.48423,0,0,
18,-0.50942,0.0070945,915.219,1,0,0.018017,1,1,0.48468,0,0,
19,-0.50953,0.0065939,965.6434,1,0,0.016757,1,1,0.48509,0,0,
20,-0.50963,0.0062603,1016.1141,1,0,0.015919,1,1,0.48546,0,0,
21,-0.50972,0.0060068,1066.9012,1,0,0.015283,1,1,0.48579,0,0,
22,-0.50981,0.0057582,1117.5792,1,0,0.014658,1,1,0.48605,0,0,
23,-0.50988,0.0051422,1167.9308,1,0,0.013095,1,1,0.4862,0,0,
24,-0.50994,0.0046334,1218.365,1,0,0.011804,1,1,0.48629,0,0,
25,-0.50999,0.0041782,1267.3199,1,0,0.010647,1,1,0.48635,0,0,
26,-0.51003,0.0037757,1314.8206,1,0,0.0096243,1,1,0.4864,0,0,
27,-0.51006,0.0033333,1363.0642,1,0,0.0084984,1,1,0.48644,0,0,
28,-0.51008,0.0029029,1410.7129,1,0,0.0074022,1,1,0.48647,0,0,
29,-0.5101,0.0025374,1458.6992,1,0,0.006471,1,1,0.48649,0,0,
30,-0.51011,0.0022325,1510.0256,1,0,0.0056939,1,1,0.48651,0,0,
31,-0.51012,0.0019687,1560.7597,1,0,0.0050217,1,1,0.48653,0,0,
32,-0.51013,0.0017441,1612.8278,1,0,0.004449,1,1,0.48655,0,0,
33,-0.51014,0.0015533,1665.133,1,0,0.0039626,1,1,0.48656,0,0,
34,-0.51014,0.0013904,1716.9948,1,0,0.0035473,1,1,0.48657,0,0,
35,-0.51014,0.0012484,1768.3311,1,0,0.003185,1,1,0.48658,0,0,
36,-0.51015,0.0011255,1818.8464,1,0,0.0028717,1,1,0.48658,0,0,
37,-0.51015,0.0010257,1868.4435,1,0,0.0026171,1,1,0.48658,0,0,
38,-0.51015,0.00093827,1919.7456,1,0,0.0023941,1,1,0.48658,0,0,
39,-0.51016,0.00085151,1969.2006,1,0,0.0021728,1,1,0.48659,0,0,
40,-0.51016,0.00077688,2018.7492,1,0,0.0019824,1,1,0.48659,0,0,
41,-0.51016,0.0007117,2068.0347,1,0,0.0018161,1,1,0.48659,0,0,
42,-0.51016,0.00065173,2117.4402,1,0,0.0016631,1,1,0.48658,0,0,
43,-0.51016,0.0005944,2166.5574,1,0,0.0015168,1,1,0.48658,0,0,
44,-0.51016,0.00054019,2214.2088,1,0,0.0013785,1,1,0.48657,0,0,
