"iter","cost",
0,-0.0097724,
1,-6.667,
2,-3.6731,
3,-0.89334,
4,-0.86527,
5,-0.31123,
6,-0.24741,
7,-0.067008,
8,-0.06519,
9,-0.064324,
10,-0.047111,
11,-0.053815,
12,-0.076833,
13,-0.11608,
14,-0.11541,
15,-0.17219,
16,-0.30752,
17,-0.28314,
18,-0.28753,
19,-0.28974,
20,-0.38384,
21,-0.42441,
22,-0.42221,
23,-0.42536,
24,-0.42963,
25,-0.43017,
26,-0.43229,
27,-0.43519,
28,-0.43536,
29,-0.43665,
30,-0.43778,
31,-0.43808,
32,-0.43837,
33,-0.43857,
34,-0.43872,
35,-0.43887,
36,-0.43897,
37,-0.43902,
38,-0.49039,
39,-0.48329,
40,-0.48335,
41,-0.48315,
42,-0.48319,
43,-0.48316,
44,-0.48317,
45,-0.48317,
46,-0.48319,
47,-0.48319,
48,-0.48319,
49,-0.48319,
50,-0.48319,
51,-0.4832,
52,-0.4832,
53,-0.4832,
54,-0.4832,
55,-0.4832,
56,-0.4832,
57,-0.4832,
58,-0.49327,
59,-0.49226,
60,-0.49227,
61,-0.49227,
62,-0.49225,
63,-0.49224,
64,-0.49223,
65,-0.49223,
66,-0.49223,
67,-0.49223,
68,-0.49223,
69,-0.49224,
70,-0.49224,
71,-0.49224,
72,-0.49224,
72,-0.49224,
