"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.099923,0.012105,-0.014337,0.99046,
1,0.84224,0.0055521,0.0005729,-0.67509,0.38283,
2,1.1859,0.0039242,0.00040204,-0.67069,0.39335,
3,1.52,0.0027447,0.00027974,-0.66747,0.40127,
4,2.0359,0.0019003,0.00019332,-0.66514,0.40687,
5,2.2667,0.001307,0.00013265,-0.66349,0.41115,
6,2.3996,0.00090251,9.1484e-05,-0.66236,0.41465,
7,2.6462,0.00061224,6.1965e-05,-0.66155,0.41591,
8,2.8018,0.00042295,4.2772e-05,-0.66102,0.41757,
9,3.0617,0.00028692,2.9011e-05,-0.66064,0.41784,
10,3.2043,0.00019698,1.9903e-05,-0.66039,0.41863,
11,3.4589,0.00013378,1.3522e-05,-0.66021,0.419,
12,3.5798,9.1601e-05,9.2574e-06,-0.66009,0.41937,
13,3.7221,6.2448e-05,6.3107e-06,-0.66001,0.41962,
14,3.8507,4.2566e-05,4.3013e-06,-0.65995,0.4198,
15,3.9545,2.901e-05,2.9313e-06,-0.65991,0.41992,
16,4.0651,1.9769e-05,1.9974e-06,-0.65989,0.42,
17,4.1846,1.347e-05,1.361e-06,-0.65987,0.42006,
18,4.297,9.1781e-06,9.2734e-07,-0.65986,0.42009,
19,4.4108,6.2533e-06,6.3183e-07,-0.65985,0.42012,
20,4.5227,4.2606e-06,4.3048e-07,-0.65984,0.42014,
21,4.638,2.9028e-06,2.9329e-07,-0.65984,0.42015,
22,4.7666,1.9777e-06,1.9982e-07,-0.65984,0.42016,
23,4.8886,1.3474e-06,1.3614e-07,-0.65983,0.42016,
24,5.0295,9.1798e-07,9.275e-08,-0.65983,0.42017,
25,5.1619,6.2542e-07,6.319e-08,-0.65983,0.42017,
26,5.3012,4.2609e-07,4.3051e-08,-0.65983,0.42017,
27,5.4455,2.9029e-07,2.9331e-08,-0.65983,0.42017,
28,5.5899,1.9778e-07,1.9983e-08,-0.65983,0.42017,
29,5.733,1.3474e-07,1.3614e-08,-0.65983,0.42017,
30,5.8911,9.18e-08,9.2752e-09,-0.65983,0.42017,
