"iter","cost",
0,0.72126,
1,-4.41,
2,-2.3545,
3,-0.57323,
4,-0.20648,
5,-0.25172,
6,-0.14746,
7,-0.077201,
8,-0.065317,
9,-0.06767,
10,-0.10748,
11,-0.1721,
12,-0.2715,
13,-0.44659,
14,-0.44835,
15,-0.47149,
16,-0.48175,
17,-0.49172,
18,-0.49111,
19,-0.49191,
20,-0.49457,
21,-0.49141,
22,-0.49899,
23,-0.50183,
24,-0.49789,
25,-0.4983,
26,-0.49821,
27,-0.49815,
28,-0.49812,
29,-0.49811,
30,-0.4981,
31,-0.4981,
32,-0.50423,
33,-0.50431,
34,-0.50426,
35,-0.50424,
36,-0.50424,
37,-0.50424,
38,-0.50424,
38,-0.50424,
