"iter","cost",
0,-13.1606,
1,-32.937,
2,-19.1644,
3,-5.901,
4,-3.9851,
5,-0.76099,
6,-0.85309,
7,-0.69546,
8,-0.15227,
9,-0.15775,
10,-0.16595,
11,-0.11127,
12,-0.11834,
13,-0.095635,
14,-0.074969,
15,-0.077253,
16,-0.063116,
17,-0.051205,
18,-0.052571,
19,-0.047203,
20,-0.049535,
21,-0.049927,
22,-0.049651,
23,-0.053567,
24,-0.059691,
25,-0.072077,
26,-0.17662,
27,-0.38989,
28,-0.39465,
29,-0.40442,
30,-0.42431,
31,-0.42773,
32,-0.43011,
33,-0.43095,
34,-0.43278,
35,-0.43505,
36,-0.43709,
37,-0.43815,
38,-0.43814,
39,-0.43785,
40,-0.43758,
41,-0.43746,
42,-0.43751,
43,-0.43766,
44,-0.43781,
45,-0.43789,
46,-0.43788,
47,-0.43784,
48,-0.4378,
49,-0.43778,
50,-0.43779,
51,-0.4378,
52,-0.43783,
53,-0.43785,
54,-0.43787,
55,-0.43787,
56,-0.43786,
57,-0.43786,
58,-0.43787,
59,-0.43787,
60,-0.43788,
61,-0.43788,
61,-0.43788,
