"iter","cost",
0,-2.9228,
1,-7.0717,
2,-3.4711,
3,-1.0917,
4,-0.76511,
5,-0.19182,
6,-0.18413,
7,-0.1417,
8,-0.099881,
9,-0.073868,
10,-0.065874,
11,-0.066611,
12,-0.063533,
13,-0.087923,
14,-0.12973,
15,-0.12783,
16,-0.18987,
17,-0.33374,
18,-0.31461,
19,-0.32662,
20,-0.33092,
21,-0.33183,
22,-0.33185,
23,-0.33167,
24,-0.47277,
25,-0.49697,
26,-0.49731,
27,-0.49725,
28,-0.49665,
29,-0.49651,
30,-0.49655,
31,-0.4966,
32,-0.49663,
33,-0.49664,
34,-0.49664,
35,-0.53843,
36,-0.53817,
37,-0.53737,
38,-0.53738,
39,-0.53735,
40,-0.53735,
41,-0.53736,
42,-0.53736,
43,-0.53736,
44,-0.53736,
45,-0.54636,
46,-0.54587,
47,-0.54585,
48,-0.54585,
49,-0.54584,
50,-0.54584,
51,-0.54584,
52,-0.54584,
52,-0.54584,
