"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,0.018162,10.0747,5.3994e-05,NaN,NaN,NaN,NaN,1,1.0047,0.38284,0.039334,
1,-0.47541,1.3799,0.43883,1,0,1.0252,1,1,0.58462,0,0,
2,-0.6471,0.11342,0.92552,1,0,0.55216,1,1,0.34232,0,0,
3,-0.65424,0.020166,1.3639,1,0,0.13316,1,1,0.35571,0,0,
4,-0.65472,0.0058264,1.8237,1,0,0.03964,1,1,0.36059,0,0,
5,-0.65477,0.002078,2.2631,1,0,0.014208,1,1,0.36161,0,0,
6,-0.65478,0.00083275,2.7147,1,0,0.0057025,1,1,0.36173,0,0,
7,-0.65478,0.00036632,3.1576,1,0,0.00251,1,1,0.36167,0,0,
8,-0.65478,0.00017513,3.6074,1,0,0.0012003,1,1,0.36161,0,0,
9,-0.65478,9.1494e-05,4.0571,1,0,0.00062717,1,1,0.36156,0,0,
