"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,0.12005,3.4961,0.00014273,NaN,NaN,NaN,NaN,1,1.4155,0.27182,0.08434,
1,-0.33824,0.86276,0.0080689,1,0,0.64723,1,1,0.63591,0,0,
2,-0.42417,0.21681,0.016214,1,0,0.21729,1,1,0.34628,0,0,
3,-0.43601,0.07776,0.023516,1,0,0.080474,1,1,0.29102,6.9059e-15,7.2355e-16,
4,-0.43742,0.024417,0.031292,1,0,0.025362,1,1,0.28698,0,0,
5,-0.43749,0.006143,0.038271,1,0,0.0063798,1,1,0.28597,0,0,
6,-0.4375,0.0026058,0.045947,1,0,0.0027061,1,1,0.2856,0,0,
7,-0.4375,0.0012395,0.052915,1,0,0.0012872,1,1,0.28544,0,0,
8,-0.4375,0.0006618,0.060125,1,0,0.00068724,1,1,0.28535,0,0,
9,-0.4375,0.00038253,0.067289,1,0,0.00039722,1,1,0.28531,0,0,
10,-0.4375,0.00023041,0.075391,1,0,0.00023926,1,1,0.28528,0,0,
11,-0.4375,0.0001414,0.082708,1,0,0.00014683,1,1,0.28526,0,0,
12,-0.4375,8.7472e-05,0.090001,1,0,9.0832e-05,1,1,0.28525,0,0,
