"iter","cost",
0,-2.3476,
1,-5.1478,
2,-2.9426,
3,-0.91639,
4,-0.70018,
5,-0.31112,
6,-0.20173,
7,-0.10463,
8,-0.10085,
9,-0.097136,
10,-0.09329,
11,-0.094248,
12,-0.13817,
13,-0.22094,
14,-0.20932,
15,-0.20396,
16,-0.31643,
17,-0.4303,
18,-0.43515,
19,-0.43786,
20,-0.43687,
21,-0.43644,
22,-0.43656,
23,-0.53675,
24,-0.54672,
25,-0.54349,
26,-0.54365,
27,-0.54379,
28,-0.54377,
29,-0.54375,
30,-0.54377,
31,-0.54379,
32,-0.56922,
33,-0.56834,
34,-0.56811,
35,-0.56815,
36,-0.56817,
37,-0.56813,
38,-0.56813,
39,-0.56814,
40,-0.56814,
41,-0.57334,
42,-0.57303,
43,-0.57301,
44,-0.57301,
45,-0.57301,
46,-0.57301,
46,-0.57301,
