"iter","cost",
0,-27.1753,
1,-21.6426,
2,-9.6062,
3,-5.2629,
4,-3.9878,
5,-2.072,
6,-1.8785,
7,-1.2802,
8,-0.91742,
9,-0.41763,
10,-0.39109,
11,-0.36527,
12,-0.35329,
13,-0.32155,
14,-0.32584,
15,-0.32465,
16,-0.3422,
17,-0.36781,
18,-0.41547,
19,-0.65064,
20,-0.60896,
21,-0.63974,
22,-0.6354,
23,-0.6348,
24,-0.63576,
25,-0.63631,
26,-0.63679,
27,-0.63708,
28,-0.63733,
29,-0.63735,
30,-0.63722,
31,-0.63711,
32,-0.63708,
33,-0.63708,
34,-0.63712,
35,-0.63716,
36,-0.63718,
37,-0.63718,
38,-0.63718,
39,-0.63718,
40,-0.63718,
41,-0.64964,
42,-0.64783,
43,-0.64746,
44,-0.64741,
45,-0.64741,
46,-0.64742,
47,-0.64743,
48,-0.64743,
49,-0.64743,
50,-0.64743,
51,-0.64743,
52,-0.64743,
53,-0.64743,
54,-0.64743,
54,-0.64743,
