"iter","cost",
0,-10.7844,
1,-20.595,
2,-12.8215,
3,-4.8473,
4,-2.2039,
5,-1.7609,
6,-0.9589,
7,-0.52773,
8,-0.48682,
9,-0.32008,
10,-0.29334,
11,-0.13679,
12,-0.11253,
13,-0.10717,
14,-0.083576,
15,-0.081233,
16,-0.081515,
17,-0.080869,
18,-0.080993,
19,-0.087988,
20,-0.098954,
21,-0.12092,
22,-0.29242,
23,-0.39114,
24,-0.43456,
25,-0.45725,
26,-0.46334,
27,-0.46762,
28,-0.46582,
29,-0.46772,
30,-0.47012,
31,-0.47066,
32,-0.47189,
33,-0.47312,
34,-0.47353,
35,-0.47371,
36,-0.47382,
37,-0.47389,
38,-0.47395,
39,-0.47399,
40,-0.47401,
41,-0.474,
42,-0.47398,
43,-0.47395,
44,-0.47393,
45,-0.47393,
46,-0.47394,
47,-0.47395,
48,-0.47397,
49,-0.47397,
50,-0.47397,
51,-0.47397,
52,-0.47397,
53,-0.47397,
54,-0.47397,
55,-0.47397,
56,-0.47397,
57,-0.47397,
58,-0.47397,
59,-0.47397,
60,-0.47397,
61,-0.47397,
62,-0.51123,
63,-0.50846,
64,-0.50824,
65,-0.50829,
66,-0.50824,
67,-0.50827,
68,-0.50826,
69,-0.50828,
70,-0.50829,
71,-0.5083,
72,-0.5083,
73,-0.50831,
74,-0.50831,
75,-0.50832,
76,-0.50832,
77,-0.50832,
78,-0.50833,
79,-0.50834,
80,-0.50834,
81,-0.50835,
82,-0.50835,
83,-0.50836,
84,-0.50836,
85,-0.50837,
86,-0.50837,
87,-0.50838,
88,-0.50838,
89,-0.50839,
90,-0.5084,
91,-0.50841,
92,-0.50841,
93,-0.50842,
94,-0.50843,
95,-0.50844,
96,-0.50845,
97,-0.50846,
98,-0.50847,
99,-0.50847,
100,-0.50848,
101,-0.50849,
102,-0.5085,
103,-0.50851,
104,-0.50852,
105,-0.50853,
106,-0.50854,
107,-0.50854,
108,-0.50855,
109,-0.50856,
110,-0.50856,
111,-0.50857,
112,-0.50857,
113,-0.50858,
114,-0.50859,
115,-0.50859,
116,-0.50859,
117,-0.5086,
118,-0.5086,
119,-0.5086,
120,-0.5086,
121,-0.50861,
122,-0.50861,
123,-0.50861,
124,-0.50861,
125,-0.50862,
126,-0.50862,
126,-0.50862,
