"iter","cost",
0,-22.0141,
1,-15.571,
2,-10.4627,
3,-5.5515,
4,-4.1861,
5,-1.3885,
6,-1.2952,
7,-1.0255,
8,-0.64296,
9,-0.52558,
10,-0.39365,
11,-0.36084,
12,-0.35418,
13,-0.35542,
14,-0.35516,
15,-0.37587,
16,-0.40585,
17,-0.4619,
18,-0.71512,
19,-0.65699,
20,-0.69052,
21,-0.69933,
22,-0.69248,
23,-0.69143,
24,-0.69152,
25,-0.69234,
26,-0.69267,
27,-0.69282,
28,-0.6928,
29,-0.69274,
30,-0.69273,
31,-0.69275,
32,-0.69277,
33,-0.6928,
34,-0.69281,
35,-0.69281,
36,-0.69281,
37,-0.69281,
38,-0.69281,
39,-0.69281,
40,-0.69281,
41,-0.70232,
42,-0.70191,
43,-0.70174,
44,-0.70169,
45,-0.70168,
46,-0.70169,
47,-0.70169,
48,-0.70169,
48,-0.70169,
