"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.093332,0.013138,-0.017108,1.0182,
1,3.0249,0.0064964,0.00079052,-0.54348,0.46465,
2,3.6649,0.0045505,0.00054841,-0.53684,0.47154,
3,4.8349,0.0031781,0.00037805,-0.53212,0.47594,
4,6.3556,0.0021987,0.00025958,-0.52881,0.47906,
5,6.5869,0.0015084,0.00017785,-0.52652,0.4826,
6,6.7106,0.0010379,0.00012221,-0.52495,0.48585,
7,7.4415,0.00070676,8.3178e-05,-0.52385,0.48498,
8,7.5644,0.00048311,5.6827e-05,-0.52311,0.48653,
9,7.7474,0.00032974,3.8783e-05,-0.52259,0.48716,
10,7.874,0.00022502,2.6459e-05,-0.52224,0.48789,
11,8.0009,0.00015349,1.806e-05,-0.522,0.48836,
12,8.131,0.00010466,1.2303e-05,-0.52184,0.4887,
13,8.2598,7.1346e-05,8.3914e-06,-0.52173,0.48893,
14,8.3814,4.8626e-05,5.7153e-06,-0.52165,0.48908,
15,8.4965,3.3137e-05,3.8947e-06,-0.5216,0.48919,
16,8.61,2.258e-05,2.6538e-06,-0.52157,0.48927,
17,8.7078,1.5386e-05,1.8083e-06,-0.52154,0.48932,
18,8.8041,1.0483e-05,1.2321e-06,-0.52153,0.48935,
19,8.907,7.1424e-06,8.3943e-07,-0.52151,0.48938,
20,9.0062,4.8662e-06,5.7192e-07,-0.52151,0.48939,
21,9.1096,3.3154e-06,3.8965e-07,-0.5215,0.4894,
22,9.2119,2.2588e-06,2.6547e-07,-0.5215,0.48941,
23,9.3168,1.5389e-06,1.8086e-07,-0.5215,0.48941,
24,9.4249,1.0485e-06,1.2322e-07,-0.52149,0.48942,
25,9.5335,7.1431e-07,8.3951e-08,-0.52149,0.48942,
26,9.646,4.8666e-07,5.7195e-08,-0.52149,0.48942,
27,9.7571,3.3156e-07,3.8967e-08,-0.52149,0.48942,
28,9.8712,2.2589e-07,2.6548e-08,-0.52149,0.48942,
29,9.9857,1.539e-07,1.8087e-08,-0.52149,0.48942,
30,10.1042,1.0485e-07,1.2322e-08,-0.52149,0.48942,
